port_id,port_name,port_country,port_lat,port_lon,visit_count,project_id,terminal_name,terminal_role,country,terminal_lat,terminal_lon,capacity_mtpa,source,distance_km,country_match,match_status
130e7a47,MARSAXLOKK,MLT,35.81562604781453,14.91188267080941,3,T100000130490,Delimara FSRU,regasification,Malta,35.8277,14.5542,0.5,https://www.gem.wiki/Delimara_FSRU,32.27715152799293,True,outside_distance_threshold
8edb426f,,JAM,17.8481765488027,-76.81094134604598,1,T100000130684,Old Harbour FSRU,regasification,Jamaica,17.8446252,-77.1163371,3.6,https://www.gem.wiki/Old_Harbour_FSRU,32.326837255752935,True,outside_distance_threshold
35ad494f,DAYUSHAN ISLAND,CHN,30.36428414309719,121.91143825198944,1,T100000130405,Shanghai Yangshan LNG Terminal,regasification,China,30.60437,122.10244,6.0,https://www.gem.wiki/Shanghai_Yangshan_LNG_Terminal,32.36785261323231,True,outside_distance_threshold
356928e1,OKPO,KOR,34.93515786921847,128.78172689572727,1,T100000130315,Tongyoung LNG Terminal,regasification,South Korea,34.9474,128.4255,26.5,https://www.gem.wiki/Tongyoung_LNG_Terminal,32.49889552837728,True,outside_distance_threshold
0d7e7d63,ORAN,DZA,35.76907916499541,-0.5991118757116921,1,T100000130243,Arzew-Bethioua LNG Terminal,liquefaction,Algeria,35.80452,-0.24097,21.7,https://www.gem.wiki/Arzew-Bethioua_LNG_Terminal,32.54427780378026,True,outside_distance_threshold
3406aee5,HONGKONG,CHN,22.104789506992308,114.27785725866862,3,T100000130388,Hong Kong FSRU,regasification,Hong Kong,22.1542687,113.9637415,6.1,https://www.gem.wiki/Hong_Kong_FSRU,32.81952852385106,False,outside_distance_threshold
130e70e7,MARSAXLOKK,MLT,35.879773454759665,14.913162002539128,1,T100000130490,Delimara FSRU,regasification,Malta,35.8277,14.5542,0.5,https://www.gem.wiki/Delimara_FSRU,32.865571952714625,True,outside_distance_threshold
346ae0c5,QUANZHOU,CHN,24.92690584864151,119.07850336234593,25,T100000130381,Fujian LNG Terminal,regasification,China,25.2135,118.9983,6.3,https://www.gem.wiki/Fujian_LNG_Terminal,32.87570218296147,True,outside_distance_threshold
2c09da01,,AUS,-20.34194539354585,116.61185825941496,2,T100000130337,North West Shelf LNG Terminal,liquefaction,Australia,-20.59424,116.7767,16.7,https://www.gem.wiki/North_West_Shelf_LNG_Terminal,32.89239508265311,True,outside_distance_threshold
0d7e8789,ORAN,DZA,35.769171180032224,-0.603708914379164,1,T100000130243,Arzew-Bethioua LNG Terminal,liquefaction,Algeria,35.80452,-0.24097,21.7,https://www.gem.wiki/Arzew-Bethioua_LNG_Terminal,32.95468153307982,True,outside_distance_threshold
4805380f,,FRA,47.10297541756669,-2.466006698816493,6,T100000130456,Montoir LNG Terminal,regasification,France,47.30296,-2.14278,9.84,https://www.gem.wiki/Montoir_LNG_Terminal,33.02662822840762,True,outside_distance_threshold
