model,horizon_days,form,scope,held_out_unit,threshold,requested_episodes_per_year,achieved_episodes_per_year,attainable,n_calibration_units,n_candidate_thresholds,rate_curve_monotone,monotonicity_violations,max_upward_rate_step,literal_tie_rule_threshold,literal_tie_rule_rate,literal_tie_rule_exceedance_share,literal_tie_rule_degenerate,held_out_episodes,held_out_censored_episodes,held_out_exposure_years,held_out_episodes_per_year
global_ridge,7,raw_level,end_to_end_loco,bosporus_strait,7.9798870415642895,2.0,1.997086374718378,True,26,36489,False,1049,0.03352762988801228,-72.34489293369747,0.5274339286423713,0.999971477467199,True,11,0,3.912388774811773,2.811581525542337
global_ridge,7,raw_level,end_to_end_loco,cape_of_good_hope,8.231173055335901,2.0,1.997086374718378,True,26,36489,False,1049,0.03352762988801228,-72.35056296267376,0.5274339286423713,0.999971477467199,True,0,0,3.912388774811773,0.0
global_ridge,7,raw_level,end_to_end_loco,dover_strait,7.682078217462255,2.0,1.997086374718378,True,26,36489,False,1051,0.03352762988801228,-72.26006790890963,0.5274339286423713,0.999971477467199,True,18,1,3.912388774811773,4.600769769069279
global_ridge,7,raw_level,end_to_end_loco,gibraltar_strait,7.884505799518472,2.0,1.997086374718378,True,26,36489,False,1060,0.03352762988801228,-72.28008088952632,0.5274339286423713,0.999971477467199,True,9,0,3.912388774811773,2.3003848845346395
global_ridge,7,raw_level,end_to_end_loco,kerch_strait,8.053363262285686,2.0,1.998846047385698,True,26,36489,False,1082,0.013129043853343347,-72.33332256468124,0.5135677080238864,0.9999722761297477,True,2,0,1.1471594798083504,1.743436754176611
global_ridge,7,raw_level,end_to_end_loco,korea_strait,7.211074125899511,2.0,1.9872556700836144,True,26,36489,False,1050,0.03352762988801228,-72.32285295251782,0.5274339286423714,0.999971477467199,True,37,2,3.912388774811773,9.457137858642406
global_ridge,7,raw_level,end_to_end_loco,lombok_strait,8.201772966722118,2.0,1.997086374718378,True,26,36489,False,1058,0.03352762988801228,-72.34396618559697,0.5274339286423714,0.999971477467199,True,0,0,3.912388774811773,0.0
global_ridge,7,raw_level,end_to_end_loco,luzon_strait,7.541580364610686,2.0,1.997086374718378,True,26,36489,False,1043,0.03352762988801228,-72.28189258276618,0.5274339286423714,0.999971477467199,True,23,0,3.912388774811773,5.878761371588523
global_ridge,7,raw_level,end_to_end_loco,magellan_strait,8.19986354216298,2.0,1.9970863747183782,True,26,36489,False,1049,0.03352762988801228,-72.34602173775801,0.5274339286423714,0.999971477467199,True,0,0,3.912388774811773,0.0
global_ridge,7,raw_level,end_to_end_loco,makassar_strait,8.19782716618134,2.0,1.997086374718378,True,26,36489,False,1062,0.03352762988801228,-72.47295890629789,0.5274339286423714,0.999971477467199,True,0,0,3.912388774811773,0.0
global_ridge,7,raw_level,end_to_end_loco,malacca_strait,7.457327427779486,2.0,1.9970863747183782,True,26,36489,False,1053,0.03352762988801228,-72.25994572077325,0.5274339286423714,0.999971477467199,True,27,1,3.912388774811773,6.9011546536039186
global_ridge,7,raw_level,end_to_end_loco,mindoro_strait,8.197629991377816,2.0,1.997086374718378,True,26,36489,False,1052,0.03352762988801228,-72.37858052131403,0.5274339286423714,0.999971477467199,True,0,0,3.912388774811773,0.0
global_ridge,7,raw_level,end_to_end_loco,mona_passage,8.198018849109033,2.0,1.997086374718378,True,26,36489,False,1053,0.03352762988801228,-72.38164077988483,0.5274339286423714,0.999971477467199,True,0,0,3.912388774811773,0.0
global_ridge,7,raw_level,end_to_end_loco,ombai_strait,8.175952684290394,2.0,1.997086374718378,True,26,36489,False,1059,0.03352762988801228,-72.36043099357678,0.5274339286423714,0.999971477467199,True,0,0,3.912388774811773,0.0
global_ridge,7,raw_level,end_to_end_loco,oresund_strait,8.219024863730432,2.0,1.9970863747183782,True,26,36489,False,1057,0.03352762988801228,-72.4040016060698,0.5274339286423714,0.999971477467199,True,0,0,3.912388774811773,0.0
global_ridge,7,raw_level,end_to_end_loco,panama_canal,8.21381142473549,2.0,1.9970863747183782,True,26,36489,False,1058,0.03352762988801228,-72.32238432991515,0.5250418419573033,0.9999716030100809,True,0,0,3.488021902806297,0.0
global_ridge,7,raw_level,end_to_end_loco,suez_canal,8.131110913234593,2.0,1.997086374718378,True,26,36489,False,1064,0.03352762988801228,-72.28516000179604,0.5208372502052124,0.9999717665659674,True,0,0,2.9295003422313486,0.0
global_ridge,7,raw_level,end_to_end_loco,sunda_strait,8.19034079097586,2.0,1.9970863747183782,True,26,36489,False,1053,0.03352762988801228,-72.39122331606886,0.5274339286423714,0.999971477467199,True,0,0,3.912388774811773,0.0
global_ridge,7,raw_level,end_to_end_loco,taiwan_strait,7.180253785710043,2.0,1.9970863747183782,True,26,36489,False,1044,0.03352762988801228,-72.34155195932757,0.5274339286423714,1.0,True,38,1,3.912388774811773,9.712736179146257
global_ridge,7,raw_level,end_to_end_loco,torres_strait,8.197259553541421,2.0,1.9970863747183782,True,26,36489,False,1057,0.03352762988801228,-72.39926923790283,0.5274339286423714,0.999971477467199,True,0,0,3.912388774811773,0.0
global_ridge,7,raw_level,end_to_end_loco,tsugaru_strait,7.7799224633066615,2.0,1.997086374718378,True,26,36489,False,1043,0.03352762988801228,-72.36089367476902,0.5274339286423714,0.999971477467199,True,15,0,3.912388774811773,3.8339748075577327
global_ridge,7,raw_level,end_to_end_loco,windward_passage,8.188449634934486,2.0,1.997086374718378,True,26,36489,False,1054,0.03352762988801228,-72.36773287493665,0.5274339286423714,0.999971477467199,True,0,0,3.912388774811773,0.0
global_ridge,7,raw_level,end_to_end_loco,yucatan_channel,8.104068684205103,2.0,1.9970863747183782,True,26,36489,False,1045,0.03352762988801228,-72.33247027177174,0.5274339286423714,0.999971477467199,True,4,0,3.912388774811773,1.0223932820153954
global_ridge,7,raw_level,operational,,8.023997823429362,2.0,1.9988530483966154,True,27,36489,False,1096,0.03228586581808646,-72.3483893896835,0.5268325476188649,0.9999725944805283,True,,,,
global_ridge,7,raw_level,threshold_loco,bab_el_mandeb_strait,8.167304748726536,2.0,1.9938733681896532,True,26,36489,False,1059,0.03352762988801228,-72.3483893896835,0.5340516267484099,0.9999717609849769,True,1,0,2.948665297741273,0.33913649025069637
global_ridge,7,raw_level,threshold_loco,balabac_strait,8.173573356072957,2.0,1.997086374718378,True,26,36489,False,1055,0.03352762988801228,-72.3483893896835,0.5274339286423713,0.999971477467199,True,0,0,3.912388774811773,0.0
global_ridge,7,raw_level,threshold_loco,bering_strait,8.173573356072957,2.0,1.997086374718378,True,26,36489,False,1073,0.03352762988801228,-72.3483893896835,0.5274339286423713,0.9999716537218664,True,0,0,3.912388774811773,0.0
global_ridge,7,raw_level,threshold_loco,bohai_strait,7.426370720637511,2.0,1.9970863747183782,True,26,36489,False,1045,0.03352762988801228,-72.3483893896835,0.5274339286423713,0.999971477467199,True,28,0,3.912388774811773,7.156752974107767
global_ridge,7,raw_level,threshold_loco,bosporus_strait,7.910314761979215,2.0,1.997086374718378,True,26,36489,False,1050,0.03352762988801228,-72.3483893896835,0.5274339286423713,0.999971477467199,True,11,0,3.912388774811773,2.811581525542337
global_ridge,7,raw_level,threshold_loco,cape_of_good_hope,8.173573356072957,2.0,1.997086374718378,True,26,36489,False,1052,0.03352762988801228,-72.3483893896835,0.5274339286423713,0.999971477467199,True,0,0,3.912388774811773,0.0
global_ridge,7,raw_level,threshold_loco,dover_strait,7.6791393328021975,2.0,1.997086374718378,True,26,36489,False,1054,0.03352762988801228,-72.3483893896835,0.5274339286423713,0.999971477467199,True,18,1,3.912388774811773,4.600769769069279
global_ridge,7,raw_level,threshold_loco,gibraltar_strait,7.994860029673212,2.0,1.997086374718378,True,26,36489,False,1059,0.03352762988801228,-72.3483893896835,0.5274339286423713,0.999971477467199,True,9,0,3.912388774811773,2.3003848845346395
global_ridge,7,raw_level,threshold_loco,kerch_strait,8.029009561585738,2.0,1.998846047385698,True,26,36489,False,1084,0.013129043853343347,-72.3483893896835,0.5135677080238864,0.9999722761297477,True,2,0,1.1471594798083504,1.743436754176611
global_ridge,7,raw_level,threshold_loco,korea_strait,7.214793671663653,2.0,1.9970863747183782,True,26,36489,False,1050,0.03352762988801228,-72.3483893896835,0.5274339286423714,0.999971477467199,True,37,2,3.912388774811773,9.457137858642406
global_ridge,7,raw_level,threshold_loco,lombok_strait,8.173573356072957,2.0,1.997086374718378,True,26,36489,False,1058,0.03352762988801228,-72.3483893896835,0.5274339286423714,0.999971477467199,True,0,0,3.912388774811773,0.0
global_ridge,7,raw_level,threshold_loco,luzon_strait,7.538263946831705,2.0,1.997086374718378,True,26,36489,False,1045,0.03352762988801228,-72.3483893896835,0.5274339286423714,0.999971477467199,True,23,0,3.912388774811773,5.878761371588523
global_ridge,7,raw_level,threshold_loco,magellan_strait,8.173573356072957,2.0,1.997086374718378,True,26,36489,False,1048,0.03352762988801228,-72.3483893896835,0.5274339286423714,0.999971477467199,True,0,0,3.912388774811773,0.0
global_ridge,7,raw_level,threshold_loco,makassar_strait,8.173573356072957,2.0,1.997086374718378,True,26,36489,False,1058,0.03352762988801228,-72.3483893896835,0.5274339286423714,0.999971477467199,True,0,0,3.912388774811773,0.0
global_ridge,7,raw_level,threshold_loco,malacca_strait,7.4231143986913395,2.0,1.9970863747183782,True,26,36489,False,1056,0.03352762988801228,-72.3483893896835,0.5274339286423714,0.999971477467199,True,29,2,3.912388774811773,7.412351294611616
global_ridge,7,raw_level,threshold_loco,mindoro_strait,8.173573356072957,2.0,1.997086374718378,True,26,36489,False,1056,0.03352762988801228,-72.3483893896835,0.5274339286423714,0.999971477467199,True,0,0,3.912388774811773,0.0
global_ridge,7,raw_level,threshold_loco,mona_passage,8.173573356072957,2.0,1.997086374718378,True,26,36489,False,1053,0.03352762988801228,-72.3483893896835,0.5274339286423714,0.999971477467199,True,0,0,3.912388774811773,0.0
global_ridge,7,raw_level,threshold_loco,ombai_strait,8.173573356072957,2.0,1.997086374718378,True,26,36489,False,1056,0.03352762988801228,-72.3483893896835,0.5274339286423714,0.999971477467199,True,0,0,3.912388774811773,0.0
global_ridge,7,raw_level,threshold_loco,oresund_strait,8.173573356072957,2.0,1.997086374718378,True,26,36489,False,1056,0.03352762988801228,-72.3483893896835,0.5274339286423714,0.999971477467199,True,0,0,3.912388774811773,0.0
global_ridge,7,raw_level,threshold_loco,panama_canal,8.173573356072957,2.0,1.997086374718378,True,26,36489,False,1060,0.03352762988801228,-72.3483893896835,0.5250418419573033,0.9999716030100809,True,0,0,3.488021902806297,0.0
global_ridge,7,raw_level,threshold_loco,suez_canal,8.173573356072957,2.0,1.997086374718378,True,26,36489,False,1063,0.03352762988801228,-72.3483893896835,0.5208372502052124,0.9999717665659674,True,0,0,2.9295003422313486,0.0
global_ridge,7,raw_level,threshold_loco,sunda_strait,8.173573356072957,2.0,1.997086374718378,True,26,36489,False,1053,0.03352762988801228,-72.3483893896835,0.5274339286423714,0.999971477467199,True,0,0,3.912388774811773,0.0
global_ridge,7,raw_level,threshold_loco,taiwan_strait,7.138153380709717,2.0,1.9970863747183782,True,26,36489,False,1047,0.03352762988801228,-72.3483893896835,0.5274339286423714,1.0,True,38,1,3.912388774811773,9.712736179146257
global_ridge,7,raw_level,threshold_loco,torres_strait,8.173573356072957,2.0,1.997086374718378,True,26,36489,False,1055,0.03352762988801228,-72.3483893896835,0.5274339286423714,0.999971477467199,True,0,0,3.912388774811773,0.0
global_ridge,7,raw_level,threshold_loco,tsugaru_strait,7.761357213071452,2.0,1.997086374718378,True,26,36489,False,1045,0.03352762988801228,-72.3483893896835,0.5274339286423714,0.999971477467199,True,15,0,3.912388774811773,3.8339748075577327
global_ridge,7,raw_level,threshold_loco,windward_passage,8.173573356072957,2.0,1.997086374718378,True,26,36489,False,1055,0.03352762988801228,-72.3483893896835,0.5274339286423714,0.999971477467199,True,0,0,3.912388774811773,0.0
global_ridge,7,raw_level,threshold_loco,yucatan_channel,8.140179160104331,2.0,1.9970863747183782,True,26,36489,False,1051,0.03352762988801228,-72.3483893896835,0.5274339286423714,0.999971477467199,True,4,0,3.912388774811773,1.0223932820153954
global_ridge,7,scale_invariant,end_to_end_loco,bab_el_mandeb_strait,1.5150476189292599,2.0,1.9985527788123945,True,26,36489,False,1060,0.03352762988801228,-6.997297009024554,0.5340516267484099,0.9999717609849769,True,1,0,2.948665297741273,0.33913649025069637
global_ridge,7,scale_invariant,end_to_end_loco,balabac_strait,1.5005972629681965,2.0,1.99313112404889,True,26,36489,False,1055,0.03352762988801228,-7.014448904293414,0.5274339286423713,0.999971477467199,True,13,0,3.912388774811773,3.3227781665500347
global_ridge,7,scale_invariant,end_to_end_loco,bering_strait,1.5244269140458826,2.0,1.991935080706356,True,26,36489,False,1065,0.03352762988801228,-6.983037380876809,0.5274339286423713,0.9999716537218664,True,3,0,3.912388774811773,0.7667949615115465
global_ridge,7,scale_invariant,end_to_end_loco,bohai_strait,1.5041467286715824,2.0,1.991935080706356,True,26,36489,False,1039,0.03352762988801228,-7.010784759256478,0.5274339286423713,0.999971477467199,True,11,0,3.912388774811773,2.811581525542337
global_ridge,7,scale_invariant,end_to_end_loco,bosporus_strait,1.4984965732326425,2.0,1.9931311240488898,True,26,36489,False,1048,0.03352762988801228,-7.014021775083181,0.5274339286423713,0.999971477467199,True,16,0,3.912388774811773,4.0895731280615815
global_ridge,7,scale_invariant,end_to_end_loco,cape_of_good_hope,1.5082947004141707,2.0,1.991935080706356,True,26,36489,False,1048,0.03352762988801228,-7.007136185982427,0.5274339286423713,0.999971477467199,True,9,0,3.912388774811773,2.3003848845346395
global_ridge,7,scale_invariant,end_to_end_loco,dover_strait,1.517198476412252,2.0,1.9919350807063556,True,26,36489,False,1050,0.03352762988801228,-7.011749664593459,0.5274339286423713,0.999971477467199,True,1,0,3.912388774811773,0.25559832050384884
global_ridge,7,scale_invariant,end_to_end_loco,gibraltar_strait,1.51300883076269,2.0,1.991935080706356,True,26,36489,False,1059,0.03352762988801228,-7.011967973718072,0.5274339286423713,0.999971477467199,True,3,0,3.912388774811773,0.7667949615115465
global_ridge,7,scale_invariant,end_to_end_loco,kerch_strait,1.5033221804468915,2.0,1.999489942024718,True,26,36489,False,1081,0.013129043853343347,-7.006877312232094,0.5135677080238864,0.9999722761297477,True,3,0,1.1471594798083504,2.6151551312649164
global_ridge,7,scale_invariant,end_to_end_loco,korea_strait,1.503579153103601,2.0,1.99313112404889,True,26,36489,False,1049,0.03352762988801228,-7.015993025611255,0.5274339286423714,0.999971477467199,True,11,0,3.912388774811773,2.811581525542337
global_ridge,7,scale_invariant,end_to_end_loco,lombok_strait,1.5144583309384012,2.0,1.9919350807063556,True,26,36489,False,1057,0.03352762988801228,-7.0094957921309415,0.5274339286423714,0.999971477467199,True,2,0,3.912388774811773,0.5111966410076977
global_ridge,7,scale_invariant,end_to_end_loco,luzon_strait,1.5001775099268142,2.0,1.9931311240488894,True,26,36489,False,1042,0.03352762988801228,-7.005949819327814,0.5274339286423714,0.999971477467199,True,14,0,3.912388774811773,3.5783764870538834
global_ridge,7,scale_invariant,end_to_end_loco,magellan_strait,1.520553083967876,2.0,1.9919350807063556,True,26,36489,False,1048,0.03352762988801228,-7.007036933710492,0.5274339286423714,0.999971477467199,True,0,0,3.912388774811773,0.0
global_ridge,7,scale_invariant,end_to_end_loco,makassar_strait,1.501533163841529,2.0,1.991935080706356,True,26,36489,False,1062,0.03352762988801228,-7.016633868464102,0.5274339286423714,0.999971477467199,True,14,1,3.912388774811773,3.5783764870538834
global_ridge,7,scale_invariant,end_to_end_loco,malacca_strait,1.5156729811112857,2.0,1.9919350807063556,True,26,36489,False,1052,0.03352762988801228,-7.001035301525814,0.5274339286423714,0.999971477467199,True,2,0,3.912388774811773,0.5111966410076977
global_ridge,7,scale_invariant,end_to_end_loco,mindoro_strait,1.5015969225567671,2.0,1.9919350807063556,True,26,36489,False,1051,0.03352762988801228,-6.9942498414320635,0.5274339286423714,0.999971477467199,True,16,0,3.912388774811773,4.0895731280615815
global_ridge,7,scale_invariant,end_to_end_loco,mona_passage,1.5129210444708054,2.0,1.9919350807063556,True,26,36489,False,1052,0.03352762988801228,-7.011591666199261,0.5274339286423714,0.999971477467199,True,3,0,3.912388774811773,0.7667949615115465
global_ridge,7,scale_invariant,end_to_end_loco,ombai_strait,1.505996398592435,2.0,1.9919350807063556,True,26,36489,False,1058,0.03352762988801228,-7.006344613228278,0.5274339286423714,0.999971477467199,True,11,0,3.912388774811773,2.811581525542337
global_ridge,7,scale_invariant,end_to_end_loco,oresund_strait,1.5009938930323992,2.0,1.9931311240488898,True,26,36489,False,1056,0.03352762988801228,-7.007330759622948,0.5274339286423714,0.999971477467199,True,13,0,3.912388774811773,3.3227781665500347
global_ridge,7,scale_invariant,end_to_end_loco,panama_canal,1.506238902071479,2.0,1.9945895252859152,True,26,36489,False,1059,0.03352762988801228,-7.011771247944969,0.5250418419573033,0.9999716030100809,True,7,1,3.488021902806297,2.006868131868132
global_ridge,7,scale_invariant,end_to_end_loco,suez_canal,1.5190165750263445,2.0,1.9984674461225398,True,26,36489,False,1063,0.03352762988801228,-7.000131958331377,0.5208372502052124,0.9999717665659674,True,1,0,2.9295003422313486,0.3413551401869159
global_ridge,7,scale_invariant,end_to_end_loco,sunda_strait,1.5131410565787276,2.0,1.991935080706356,True,26,36489,False,1052,0.03352762988801228,-7.007447235933267,0.5274339286423714,0.999971477467199,True,4,0,3.912388774811773,1.0223932820153954
global_ridge,7,scale_invariant,end_to_end_loco,taiwan_strait,1.4976849850337732,2.0,1.9931311240488898,True,26,36489,False,1043,0.03352762988801228,-7.009630848869493,0.5274339286423714,0.999971477467199,True,16,0,3.912388774811773,4.0895731280615815
global_ridge,7,scale_invariant,end_to_end_loco,torres_strait,1.518175566974163,2.0,1.9919350807063556,True,26,36489,False,1057,0.03352762988801228,-7.006582609334165,0.5274339286423714,0.999971477467199,True,2,0,3.912388774811773,0.5111966410076977
global_ridge,7,scale_invariant,end_to_end_loco,tsugaru_strait,1.4956554334291456,2.0,1.9931311240488898,True,26,36489,False,1042,0.03352762988801228,-7.005580941177545,0.5274339286423714,1.0,True,20,1,3.912388774811773,5.111966410076977
global_ridge,7,scale_invariant,end_to_end_loco,windward_passage,1.5172996275169142,2.0,1.9919350807063556,True,26,36489,False,1053,0.03352762988801228,-7.00395674057073,0.5274339286423714,0.999971477467199,True,2,0,3.912388774811773,0.5111966410076977
global_ridge,7,scale_invariant,end_to_end_loco,yucatan_channel,1.5048010593156065,2.0,1.99313112404889,True,26,36489,False,1044,0.03352762988801228,-7.005483309743372,0.5274339286423714,0.999971477467199,True,9,0,3.912388774811773,2.3003848845346395
global_ridge,7,scale_invariant,operational,,1.5079867688767528,2.0,1.9938925430517054,True,27,36489,False,1095,0.03228586581808601,-7.006642633316836,0.5268325476188649,0.9999725944805283,True,,,,
global_ridge,7,scale_invariant,threshold_loco,bab_el_mandeb_strait,1.5133580506665805,2.0,1.9985527788123945,True,26,36489,False,1058,0.03352762988801228,-7.006642633316836,0.5340516267484099,0.9999717609849769,True,1,0,2.948665297741273,0.33913649025069637
global_ridge,7,scale_invariant,threshold_loco,balabac_strait,1.5019303796984407,2.0,1.99313112404889,True,26,36489,False,1054,0.03352762988801228,-7.006642633316836,0.5274339286423713,0.999971477467199,True,13,0,3.912388774811773,3.3227781665500347
global_ridge,7,scale_invariant,threshold_loco,bering_strait,1.512529585079617,2.0,1.991935080706356,True,26,36489,False,1072,0.03352762988801228,-7.006642633316836,0.5274339286423713,0.9999716537218664,True,3,0,3.912388774811773,0.7667949615115465
global_ridge,7,scale_invariant,threshold_loco,bohai_strait,1.5043809862896684,2.0,1.991935080706356,True,26,36489,False,1044,0.03352762988801228,-7.006642633316836,0.5274339286423713,0.999971477467199,True,11,0,3.912388774811773,2.811581525542337
global_ridge,7,scale_invariant,threshold_loco,bosporus_strait,1.4989045797346308,2.0,1.9931311240488898,True,26,36489,False,1049,0.03352762988801228,-7.006642633316836,0.5274339286423713,0.999971477467199,True,16,0,3.912388774811773,4.0895731280615815
global_ridge,7,scale_invariant,threshold_loco,cape_of_good_hope,1.507069656625689,2.0,1.991935080706356,True,26,36489,False,1051,0.03352762988801228,-7.006642633316836,0.5274339286423713,0.999971477467199,True,9,0,3.912388774811773,2.3003848845346395
global_ridge,7,scale_invariant,threshold_loco,dover_strait,1.5140259656393207,2.0,1.9919350807063556,True,26,36489,False,1053,0.03352762988801228,-7.006642633316836,0.5274339286423713,0.999971477467199,True,1,0,3.912388774811773,0.25559832050384884
global_ridge,7,scale_invariant,threshold_loco,gibraltar_strait,1.512529585079617,2.0,1.991935080706356,True,26,36489,False,1058,0.03352762988801228,-7.006642633316836,0.5274339286423713,0.999971477467199,True,3,0,3.912388774811773,0.7667949615115465
global_ridge,7,scale_invariant,threshold_loco,kerch_strait,1.5043809862896684,2.0,1.9994899420247185,True,26,36489,False,1083,0.013129043853343347,-7.006642633316836,0.5135677080238864,0.9999722761297477,True,3,0,1.1471594798083504,2.6151551312649164
global_ridge,7,scale_invariant,threshold_loco,korea_strait,1.505586563470508,2.0,1.991935080706356,True,26,36489,False,1049,0.03352762988801228,-7.006642633316836,0.5274339286423714,0.999971477467199,True,10,0,3.912388774811773,2.5559832050384883
global_ridge,7,scale_invariant,threshold_loco,lombok_strait,1.5133580506665805,2.0,1.9919350807063556,True,26,36489,False,1057,0.03352762988801228,-7.006642633316836,0.5274339286423714,0.999971477467199,True,2,0,3.912388774811773,0.5111966410076977
global_ridge,7,scale_invariant,threshold_loco,luzon_strait,1.5003989490256504,2.0,1.99313112404889,True,26,36489,False,1044,0.03352762988801228,-7.006642633316836,0.5274339286423714,0.999971477467199,True,14,0,3.912388774811773,3.5783764870538834
global_ridge,7,scale_invariant,threshold_loco,magellan_strait,1.518661366729759,2.0,1.9919350807063556,True,26,36489,False,1047,0.03352762988801228,-7.006642633316836,0.5274339286423714,0.999971477467199,True,0,0,3.912388774811773,0.0
global_ridge,7,scale_invariant,threshold_loco,makassar_strait,1.5019303796984407,2.0,1.99313112404889,True,26,36489,False,1058,0.03352762988801228,-7.006642633316836,0.5274339286423714,0.999971477467199,True,13,1,3.912388774811773,3.3227781665500347
global_ridge,7,scale_invariant,threshold_loco,malacca_strait,1.5133580506665805,2.0,1.9919350807063556,True,26,36489,False,1055,0.03352762988801228,-7.006642633316836,0.5274339286423714,0.999971477467199,True,2,0,3.912388774811773,0.5111966410076977
global_ridge,7,scale_invariant,threshold_loco,mindoro_strait,1.499886918611784,2.0,1.99313112404889,True,26,36489,False,1055,0.03352762988801228,-7.006642633316836,0.5274339286423714,0.999971477467199,True,15,0,3.912388774811773,3.8339748075577327
global_ridge,7,scale_invariant,threshold_loco,mona_passage,1.512529585079617,2.0,1.9919350807063556,True,26,36489,False,1052,0.03352762988801228,-7.006642633316836,0.5274339286423714,0.999971477467199,True,3,0,3.912388774811773,0.7667949615115465
global_ridge,7,scale_invariant,threshold_loco,ombai_strait,1.5043809862896684,2.0,1.9919350807063556,True,26,36489,False,1055,0.03352762988801228,-7.006642633316836,0.5274339286423714,0.999971477467199,True,11,0,3.912388774811773,2.811581525542337
global_ridge,7,scale_invariant,threshold_loco,oresund_strait,1.5019303796984407,2.0,1.9931311240488898,True,26,36489,False,1055,0.03352762988801228,-7.006642633316836,0.5274339286423714,0.999971477467199,True,13,0,3.912388774811773,3.3227781665500347
global_ridge,7,scale_invariant,threshold_loco,panama_canal,1.5085496351032217,2.0,1.9945895252859152,True,26,36489,False,1059,0.03352762988801228,-7.006642633316836,0.5250418419573033,0.9999716030100809,True,6,0,3.488021902806297,1.7201726844583987
global_ridge,7,scale_invariant,threshold_loco,suez_canal,1.5133580506665805,2.0,1.9984674461225398,True,26,36489,False,1062,0.03352762988801228,-7.006642633316836,0.5208372502052124,0.9999717665659674,True,1,0,2.9295003422313486,0.3413551401869159
global_ridge,7,scale_invariant,threshold_loco,sunda_strait,1.5113014626485708,2.0,1.991935080706356,True,26,36489,False,1052,0.03352762988801228,-7.006642633316836,0.5274339286423714,0.999971477467199,True,4,0,3.912388774811773,1.0223932820153954
global_ridge,7,scale_invariant,threshold_loco,taiwan_strait,1.4989045797346308,2.0,1.9931311240488894,True,26,36489,False,1046,0.03352762988801228,-7.006642633316836,0.5274339286423714,0.999971477467199,True,16,0,3.912388774811773,4.0895731280615815
global_ridge,7,scale_invariant,threshold_loco,torres_strait,1.5133580506665805,2.0,1.9919350807063556,True,26,36489,False,1054,0.03352762988801228,-7.006642633316836,0.5274339286423714,0.999971477467199,True,2,0,3.912388774811773,0.5111966410076977
global_ridge,7,scale_invariant,threshold_loco,tsugaru_strait,1.4935007264205535,2.0,1.9931311240488898,True,26,36489,False,1044,0.03352762988801228,-7.006642633316836,0.5274339286423714,1.0,True,20,1,3.912388774811773,5.111966410076977
global_ridge,7,scale_invariant,threshold_loco,windward_passage,1.5133580506665805,2.0,1.9919350807063556,True,26,36489,False,1054,0.03352762988801228,-7.006642633316836,0.5274339286423714,0.999971477467199,True,2,0,3.912388774811773,0.5111966410076977
global_ridge,7,scale_invariant,threshold_loco,yucatan_channel,1.507069656625689,2.0,1.991935080706356,True,26,36489,False,1050,0.03352762988801228,-7.006642633316836,0.5274339286423714,0.999971477467199,True,9,0,3.912388774811773,2.3003848845346395
global_ridge,30,raw_level,end_to_end_loco,bab_el_mandeb_strait,7.303315115380348,2.0,1.997908884173375,True,26,36513,False,1040,0.03352762988801228,-71.52549195429717,0.5340516267484099,0.9999717801106219,True,1,0,2.948665297741273,0.33913649025069637
global_ridge,30,raw_level,end_to_end_loco,balabac_strait,7.335802758060609,2.0,1.9912911860673363,True,26,36513,False,1031,0.03352762988801228,-71.58799760440593,0.5274339286423713,0.9999714969786797,True,0,0,3.912388774811773,0.0
global_ridge,30,raw_level,end_to_end_loco,bering_strait,7.160447115311371,2.0,1.9912911860673363,True,26,36513,False,1042,0.03352762988801228,-71.69901922772166,0.5274339286423713,0.9999716537218664,True,0,0,3.912388774811773,0.0
global_ridge,30,raw_level,end_to_end_loco,bohai_strait,6.730861812935874,2.0,1.998539708579783,True,26,36513,False,1031,0.03352762988801228,-71.65391586097512,0.5274339286423713,0.9999714969786797,True,26,0,3.912388774811773,6.645556333100069
global_ridge,30,raw_level,end_to_end_loco,bosporus_strait,7.061929249097375,2.0,1.9953267020510579,True,26,36513,False,1023,0.03352762988801228,-71.6339740615401,0.5274339286423713,0.9999714969786797,True,12,0,3.912388774811773,3.067179846046186
global_ridge,30,raw_level,end_to_end_loco,cape_of_good_hope,7.358623090482467,2.0,1.9912911860673363,True,26,36513,False,1026,0.03352762988801228,-71.5307491785736,0.5274339286423713,0.9999714969786797,True,0,0,3.912388774811773,0.0
global_ridge,30,raw_level,end_to_end_loco,dover_strait,6.799976322546705,2.0,1.9953267020510579,True,26,36513,False,1037,0.03352762988801228,-71.49930211102163,0.5274339286423713,0.9999714969786797,True,18,1,3.912388774811773,4.600769769069279
global_ridge,30,raw_level,end_to_end_loco,gibraltar_strait,7.0694658187446855,2.0,1.9953267020510579,True,26,36513,False,1036,0.03352762988801228,-71.51886358781627,0.5274339286423713,0.9999714969786797,True,11,0,3.912388774811773,2.811581525542337
global_ridge,30,raw_level,end_to_end_loco,kerch_strait,7.060948771838703,2.0,1.9988460473856986,True,26,36513,False,1056,0.013129043853343347,-71.63599495192906,0.5135677080238864,0.9999722945641935,True,4,0,1.1471594798083504,3.486873508353222
global_ridge,30,raw_level,end_to_end_loco,korea_strait,6.454716726344419,2.0,1.9920073431635985,True,26,36513,False,1028,0.03352762988801228,-71.67008463523804,0.5274339286423714,0.9999714969786797,True,32,1,3.912388774811773,8.179146256123163
