model,horizon_days,form,unit,episodes,censored_episodes,episode_days,eligible_days,exposure_years,episodes_per_year,mean_episode_days
seasonal_naive,7,scale_invariant,tsugaru_strait,10,0,30,1429,3.912388774811773,2.5559832050384883,3.0
seasonal_naive,7,scale_invariant,windward_passage,2,0,4,1429,3.912388774811773,0.5111966410076977,2.0
seasonal_naive,7,scale_invariant,yucatan_channel,6,0,18,1429,3.912388774811773,1.533589923023093,3.0
seasonal_naive,30,raw_level,bab_el_mandeb_strait,2,0,4,1077,2.948665297741273,0.6782729805013927,2.0
seasonal_naive,30,raw_level,balabac_strait,0,0,0,1429,3.912388774811773,0.0,0.0
seasonal_naive,30,raw_level,bering_strait,0,0,0,1429,3.912388774811773,0.0,0.0
seasonal_naive,30,raw_level,bohai_strait,28,0,229,1429,3.912388774811773,7.156752974107767,8.178571428571429
seasonal_naive,30,raw_level,bosporus_strait,9,0,20,1429,3.912388774811773,2.3003848845346395,2.2222222222222223
seasonal_naive,30,raw_level,cape_of_good_hope,1,0,2,1429,3.912388774811773,0.25559832050384884,2.0
seasonal_naive,30,raw_level,dover_strait,22,1,220,1429,3.912388774811773,5.623163051084674,10.0
seasonal_naive,30,raw_level,gibraltar_strait,14,0,124,1429,3.912388774811773,3.5783764870538834,8.857142857142858
seasonal_naive,30,raw_level,kerch_strait,3,0,29,419,1.1471594798083504,2.6151551312649164,9.666666666666666
seasonal_naive,30,raw_level,korea_strait,27,0,320,1429,3.912388774811773,6.9011546536039186,11.851851851851851
seasonal_naive,30,raw_level,lombok_strait,0,0,0,1429,3.912388774811773,0.0,0.0
seasonal_naive,30,raw_level,luzon_strait,22,0,106,1429,3.912388774811773,5.623163051084674,4.818181818181818
seasonal_naive,30,raw_level,magellan_strait,0,0,0,1429,3.912388774811773,0.0,0.0
seasonal_naive,30,raw_level,makassar_strait,0,0,0,1429,3.912388774811773,0.0,0.0
seasonal_naive,30,raw_level,malacca_strait,23,0,335,1429,3.912388774811773,5.878761371588523,14.565217391304348
seasonal_naive,30,raw_level,mindoro_strait,0,0,0,1429,3.912388774811773,0.0,0.0
seasonal_naive,30,raw_level,mona_passage,0,0,0,1429,3.912388774811773,0.0,0.0
seasonal_naive,30,raw_level,ombai_strait,0,0,0,1429,3.912388774811773,0.0,0.0
seasonal_naive,30,raw_level,oresund_strait,0,0,0,1429,3.912388774811773,0.0,0.0
seasonal_naive,30,raw_level,panama_canal,0,0,0,1274,3.488021902806297,0.0,0.0
seasonal_naive,30,raw_level,suez_canal,1,0,2,1070,2.9295003422313486,0.3413551401869159,2.0
seasonal_naive,30,raw_level,sunda_strait,0,0,0,1429,3.912388774811773,0.0,0.0
seasonal_naive,30,raw_level,taiwan_strait,33,0,349,1429,3.912388774811773,8.434744576627011,10.575757575757576
seasonal_naive,30,raw_level,torres_strait,0,0,0,1429,3.912388774811773,0.0,0.0
seasonal_naive,30,raw_level,tsugaru_strait,3,0,6,1429,3.912388774811773,0.7667949615115465,2.0
seasonal_naive,30,raw_level,windward_passage,0,0,0,1429,3.912388774811773,0.0,0.0
seasonal_naive,30,raw_level,yucatan_channel,4,0,16,1429,3.912388774811773,1.0223932820153954,4.0
seasonal_naive,30,scale_invariant,bab_el_mandeb_strait,6,0,16,1077,2.948665297741273,2.034818941504178,2.6666666666666665
seasonal_naive,30,scale_invariant,balabac_strait,7,0,42,1429,3.912388774811773,1.7891882435269417,6.0
seasonal_naive,30,scale_invariant,bering_strait,8,1,75,1429,3.912388774811773,2.0447865640307907,9.375
seasonal_naive,30,scale_invariant,bohai_strait,7,0,32,1429,3.912388774811773,1.7891882435269417,4.571428571428571
seasonal_naive,30,scale_invariant,bosporus_strait,14,0,61,1429,3.912388774811773,3.5783764870538834,4.357142857142857
seasonal_naive,30,scale_invariant,cape_of_good_hope,10,0,80,1429,3.912388774811773,2.5559832050384883,8.0
seasonal_naive,30,scale_invariant,dover_strait,7,0,33,1429,3.912388774811773,1.7891882435269417,4.714285714285714
seasonal_naive,30,scale_invariant,gibraltar_strait,3,0,11,1429,3.912388774811773,0.7667949615115465,3.6666666666666665
seasonal_naive,30,scale_invariant,kerch_strait,3,0,32,419,1.1471594798083504,2.6151551312649164,10.666666666666666
seasonal_naive,30,scale_invariant,korea_strait,13,0,41,1429,3.912388774811773,3.3227781665500347,3.1538461538461537
seasonal_naive,30,scale_invariant,lombok_strait,0,0,0,1429,3.912388774811773,0.0,0.0
seasonal_naive,30,scale_invariant,luzon_strait,17,0,64,1429,3.912388774811773,4.34517144856543,3.764705882352941
seasonal_naive,30,scale_invariant,magellan_strait,0,0,0,1429,3.912388774811773,0.0,0.0
seasonal_naive,30,scale_invariant,makassar_strait,10,1,80,1429,3.912388774811773,2.5559832050384883,8.0
seasonal_naive,30,scale_invariant,malacca_strait,4,0,12,1429,3.912388774811773,1.0223932820153954,3.0
seasonal_naive,30,scale_invariant,mindoro_strait,10,1,48,1429,3.912388774811773,2.5559832050384883,4.8
seasonal_naive,30,scale_invariant,mona_passage,3,0,6,1429,3.912388774811773,0.7667949615115465,2.0
seasonal_naive,30,scale_invariant,ombai_strait,5,0,19,1429,3.912388774811773,1.2779916025192442,3.8
seasonal_naive,30,scale_invariant,oresund_strait,9,0,54,1429,3.912388774811773,2.3003848845346395,6.0
seasonal_naive,30,scale_invariant,panama_canal,4,0,15,1274,3.488021902806297,1.1467817896389325,3.75
seasonal_naive,30,scale_invariant,suez_canal,2,0,4,1070,2.9295003422313486,0.6827102803738317,2.0
seasonal_naive,30,scale_invariant,sunda_strait,3,0,26,1429,3.912388774811773,0.7667949615115465,8.666666666666666
seasonal_naive,30,scale_invariant,taiwan_strait,11,0,41,1429,3.912388774811773,2.811581525542337,3.727272727272727
seasonal_naive,30,scale_invariant,torres_strait,2,0,4,1429,3.912388774811773,0.5111966410076977,2.0
seasonal_naive,30,scale_invariant,tsugaru_strait,6,0,19,1429,3.912388774811773,1.533589923023093,3.1666666666666665
seasonal_naive,30,scale_invariant,windward_passage,2,0,5,1429,3.912388774811773,0.5111966410076977,2.5
seasonal_naive,30,scale_invariant,yucatan_channel,7,0,33,1429,3.912388774811773,1.7891882435269417,4.714285714285714
