value_col,donor_set,actual_cumulative_throughput_loss,actual_mean_daily_throughput_loss,actual_counterfactual_sum,actual_normalized_throughput_loss,actual_n_days,n_donors,donor_loss_mean,donor_loss_median,donor_loss_p95,loss_vs_donor_p95_ratio,donor_mean_daily_loss_mean,donor_mean_daily_loss_median,donor_mean_daily_loss_p95,mean_daily_loss_vs_donor_p95_ratio,donor_normalized_loss_mean,donor_normalized_loss_median,donor_normalized_loss_p95,normalized_loss_vs_donor_p95_ratio,p_donor_loss_ge_actual,p_donor_mean_daily_loss_ge_actual,p_donor_normalized_loss_ge_actual,max_donor_slug,max_donor_loss,max_normalized_donor_slug,max_normalized_donor_loss,dropped_slug,dropped_portname,dropped_contamination_flag,dropped_was_raw_max,dropped_was_normalized_max
capacity_tanker,low_contamination_donors,275613446.0,2335707.1694915253,303113179.0,0.9092756933541316,118,21,8877239.38095238,-410546.0,37459804.0,7.357578432604719,68451.78780324965,-3182.5271317829456,288152.3384615385,8.10580674778486,-0.1462978143189066,-0.09688526622293085,0.355845908028906,2.555251227675406,0.045454545454545456,0.045454545454545456,0.047619047619047616,malacca_strait,170388294.0,kerch_strait,0.6314601799527648,ombai_strait,Ombai Strait,False,False,False
capacity_tanker,low_contamination_donors,275613446.0,2335707.1694915253,303113179.0,0.9092756933541316,118,21,9054911.0,-410546.0,37459804.0,7.357578432604719,70168.73829546578,-3182.5271317829456,288152.3384615385,8.10580674778486,-0.1328814602054257,-0.09688526622293085,0.355845908028906,2.555251227675406,0.045454545454545456,0.045454545454545456,0.047619047619047616,malacca_strait,170388294.0,kerch_strait,0.6314601799527648,oresund_strait,Oresund Strait,False,False,False
capacity_tanker,low_contamination_donors,275613446.0,2335707.1694915253,303113179.0,0.9092756933541316,118,21,9362070.285714285,-82568.0,37459804.0,7.357578432604719,72532.07333438519,-635.1384615384616,288152.3384615385,8.10580674778486,-0.12189831175832164,0.012946218248109695,0.355845908028906,2.555251227675406,0.045454545454545456,0.045454545454545456,0.047619047619047616,malacca_strait,170388294.0,kerch_strait,0.6314601799527648,sunda_strait,Sunda Strait,False,False,False
capacity_tanker,low_contamination_donors,275613446.0,2335707.1694915253,303113179.0,0.9092756933541316,118,21,8813005.047619049,-410546.0,37459804.0,7.357578432604719,68308.49457980643,-3182.5271317829456,288152.3384615385,8.10580674778486,-0.1340836156301513,-0.09688526622293085,0.355845908028906,2.555251227675406,0.045454545454545456,0.045454545454545456,0.047619047619047616,malacca_strait,170388294.0,kerch_strait,0.6314601799527648,taiwan_strait,Taiwan Strait,False,False,False
capacity_tanker,low_contamination_donors,275613446.0,2335707.1694915253,303113179.0,0.9092756933541316,118,21,9016462.095238095,-410546.0,37459804.0,7.357578432604719,69802.11462362554,-3182.5271317829456,288152.3384615385,8.10580674778486,-0.13905408994394752,-0.09688526622293085,0.355845908028906,2.555251227675406,0.045454545454545456,0.045454545454545456,0.047619047619047616,malacca_strait,170388294.0,kerch_strait,0.6314601799527648,torres_strait,Torres Strait,False,False,False
capacity_tanker,low_contamination_donors,275613446.0,2335707.1694915253,303113179.0,0.9092756933541316,118,21,9063596.047619049,-410546.0,37459804.0,7.357578432604719,70236.1176567295,-3182.5271317829456,288152.3384615385,8.10580674778486,-0.13127270628656257,-0.08079772703429974,0.355845908028906,2.555251227675406,0.045454545454545456,0.045454545454545456,0.047619047619047616,malacca_strait,170388294.0,kerch_strait,0.6314601799527648,tsugaru_strait,Tsugaru Strait,False,False,False
capacity_tanker,low_contamination_donors,275613446.0,2335707.1694915253,303113179.0,0.9092756933541316,118,21,8968851.095238095,-410546.0,37459804.0,7.357578432604719,69173.90543561729,-3182.5271317829456,288152.3384615385,8.10580674778486,-0.1456094528804222,-0.09688526622293085,0.355845908028906,2.555251227675406,0.045454545454545456,0.045454545454545456,0.047619047619047616,malacca_strait,170388294.0,kerch_strait,0.6314601799527648,windward_passage,Windward Passage,False,False,False
capacity_tanker,low_contamination_donors,275613446.0,2335707.1694915253,303113179.0,0.9092756933541316,118,21,10049109.523809524,-82568.0,37459804.0,7.357578432604719,77816.9905505024,-635.1384615384616,288152.3384615385,8.10580674778486,-0.12157410425238699,0.012946218248109695,0.355845908028906,2.555251227675406,0.045454545454545456,0.045454545454545456,0.047619047619047616,malacca_strait,170388294.0,kerch_strait,0.6314601799527648,yucatan_channel,Yucatan Channel,False,False,False
n_tanker,all_donors,7124.0,54.8,7653.0,0.9308767803475761,130,26,131.6153846153846,-5.0,1013.75,7.027373612823674,1.0124260355029586,-0.038461538461538464,7.798076923076923,7.0273736128236735,-0.05414066797644132,-0.002056555269922879,0.20552350363805777,4.529295987416211,0.037037037037037035,0.037037037037037035,0.038461538461538464,malacca_strait,2495.0,ombai_strait,0.24695652173913044,bab_el_mandeb_strait,Bab el-Mandeb Strait,True,False,False
n_tanker,all_donors,7124.0,54.8,7653.0,0.9308767803475761,130,26,138.8846153846154,7.5,1013.75,7.027373612823674,1.0683431952662725,0.057692307692307696,7.798076923076923,7.0273736128236735,-0.043889339974936645,0.011728395061728396,0.20552350363805777,4.529295987416211,0.037037037037037035,0.037037037037037035,0.038461538461538464,malacca_strait,2495.0,ombai_strait,0.24695652173913044,balabac_strait,Balabac Strait,False,False,False
n_tanker,all_donors,7124.0,54.8,7653.0,0.9308767803475761,130,26,136.30769230769232,7.5,1013.75,7.027373612823674,1.0485207100591718,0.057692307692307696,7.798076923076923,7.0273736128236735,-0.04976919223175797,0.004835919895902758,0.20434708261464343,4.555371030684193,0.037037037037037035,0.037037037037037035,0.037037037037037035,malacca_strait,2495.0,ombai_strait,0.24695652173913044,bering_strait,Bering Strait,False,False,False
