grid_id,high_exposure_pre_gulf_share_min,high_offset_ratio_min,constrained_total_pct_max,stable_band_abs,destination_unit,destination_unit_type,headline_primary_typology,grid_primary_typology,agrees_with_headline,unit_grid_points,unit_grid_agreement_count,unit_grid_agreement_share,evidence_strength,caution_flags,pre_months,post_months,pre_gulf_share,post_gulf_share,gulf_share_change_pp,edge_total_pct_change,seasonality_adjusted_edge_total_pct_change,non_gulf_edge_pct_change,non_gulf_offset_ratio,jensen_shannon_distance,edge_turnover_rate,rule_thresholds,coverage_note,admissibility_note
grid_027,0.1,0.9,-10.0,12.0,Japan,importer,low_exposure_stable,low_exposure_stable,True,81,81,1.0,medium,none,12,3,0.0649037317905285,0.0134726811323636,-5.143105065816486,-13.14926509706038,-7.703367012111084,-8.435562986680045,-3.2761295383382607,0.1717606595823727,0.105255513221496,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -10.0, ""high_exposure_pre_gulf_share_min"": 0.1, ""high_offset_ratio_min"": 0.9, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 12.0, ""stable_total_abs_pct_max"": 12.0}",descriptive_coverage_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
grid_028,0.15,0.7,-3.0,8.0,Japan,importer,low_exposure_stable,low_exposure_stable,True,81,81,1.0,medium,none,12,3,0.0649037317905285,0.0134726811323636,-5.143105065816486,-13.14926509706038,-7.703367012111084,-8.435562986680045,-3.2761295383382607,0.1717606595823727,0.105255513221496,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -3.0, ""high_exposure_pre_gulf_share_min"": 0.15, ""high_offset_ratio_min"": 0.7, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 8.0, ""stable_total_abs_pct_max"": 8.0}",descriptive_coverage_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
grid_029,0.15,0.7,-3.0,10.0,Japan,importer,low_exposure_stable,low_exposure_stable,True,81,81,1.0,medium,none,12,3,0.0649037317905285,0.0134726811323636,-5.143105065816486,-13.14926509706038,-7.703367012111084,-8.435562986680045,-3.2761295383382607,0.1717606595823727,0.105255513221496,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -3.0, ""high_exposure_pre_gulf_share_min"": 0.15, ""high_offset_ratio_min"": 0.7, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 10.0, ""stable_total_abs_pct_max"": 10.0}",descriptive_coverage_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
grid_030,0.15,0.7,-3.0,12.0,Japan,importer,low_exposure_stable,low_exposure_stable,True,81,81,1.0,medium,none,12,3,0.0649037317905285,0.0134726811323636,-5.143105065816486,-13.14926509706038,-7.703367012111084,-8.435562986680045,-3.2761295383382607,0.1717606595823727,0.105255513221496,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -3.0, ""high_exposure_pre_gulf_share_min"": 0.15, ""high_offset_ratio_min"": 0.7, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 12.0, ""stable_total_abs_pct_max"": 12.0}",descriptive_coverage_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
grid_031,0.15,0.7,-5.0,8.0,Japan,importer,low_exposure_stable,low_exposure_stable,True,81,81,1.0,medium,none,12,3,0.0649037317905285,0.0134726811323636,-5.143105065816486,-13.14926509706038,-7.703367012111084,-8.435562986680045,-3.2761295383382607,0.1717606595823727,0.105255513221496,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -5.0, ""high_exposure_pre_gulf_share_min"": 0.15, ""high_offset_ratio_min"": 0.7, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 8.0, ""stable_total_abs_pct_max"": 8.0}",descriptive_coverage_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
grid_032,0.15,0.7,-5.0,10.0,Japan,importer,low_exposure_stable,low_exposure_stable,True,81,81,1.0,medium,none,12,3,0.0649037317905285,0.0134726811323636,-5.143105065816486,-13.14926509706038,-7.703367012111084,-8.435562986680045,-3.2761295383382607,0.1717606595823727,0.105255513221496,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -5.0, ""high_exposure_pre_gulf_share_min"": 0.15, ""high_offset_ratio_min"": 0.7, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 10.0, ""stable_total_abs_pct_max"": 10.0}",descriptive_coverage_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
grid_033,0.15,0.7,-5.0,12.0,Japan,importer,low_exposure_stable,low_exposure_stable,True,81,81,1.0,medium,none,12,3,0.0649037317905285,0.0134726811323636,-5.143105065816486,-13.14926509706038,-7.703367012111084,-8.435562986680045,-3.2761295383382607,0.1717606595823727,0.105255513221496,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -5.0, ""high_exposure_pre_gulf_share_min"": 0.15, ""high_offset_ratio_min"": 0.7, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 12.0, ""stable_total_abs_pct_max"": 12.0}",descriptive_coverage_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
grid_034,0.15,0.7,-10.0,8.0,Japan,importer,low_exposure_stable,low_exposure_stable,True,81,81,1.0,medium,none,12,3,0.0649037317905285,0.0134726811323636,-5.143105065816486,-13.14926509706038,-7.703367012111084,-8.435562986680045,-3.2761295383382607,0.1717606595823727,0.105255513221496,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -10.0, ""high_exposure_pre_gulf_share_min"": 0.15, ""high_offset_ratio_min"": 0.7, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 8.0, ""stable_total_abs_pct_max"": 8.0}",descriptive_coverage_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
grid_035,0.15,0.7,-10.0,10.0,Japan,importer,low_exposure_stable,low_exposure_stable,True,81,81,1.0,medium,none,12,3,0.0649037317905285,0.0134726811323636,-5.143105065816486,-13.14926509706038,-7.703367012111084,-8.435562986680045,-3.2761295383382607,0.1717606595823727,0.105255513221496,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -10.0, ""high_exposure_pre_gulf_share_min"": 0.15, ""high_offset_ratio_min"": 0.7, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 10.0, ""stable_total_abs_pct_max"": 10.0}",descriptive_coverage_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
grid_036,0.15,0.7,-10.0,12.0,Japan,importer,low_exposure_stable,low_exposure_stable,True,81,81,1.0,medium,none,12,3,0.0649037317905285,0.0134726811323636,-5.143105065816486,-13.14926509706038,-7.703367012111084,-8.435562986680045,-3.2761295383382607,0.1717606595823727,0.105255513221496,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -10.0, ""high_exposure_pre_gulf_share_min"": 0.15, ""high_offset_ratio_min"": 0.7, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 12.0, ""stable_total_abs_pct_max"": 12.0}",descriptive_coverage_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
grid_037,0.15,0.8,-3.0,8.0,Japan,importer,low_exposure_stable,low_exposure_stable,True,81,81,1.0,medium,none,12,3,0.0649037317905285,0.0134726811323636,-5.143105065816486,-13.14926509706038,-7.703367012111084,-8.435562986680045,-3.2761295383382607,0.1717606595823727,0.105255513221496,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -3.0, ""high_exposure_pre_gulf_share_min"": 0.15, ""high_offset_ratio_min"": 0.8, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 8.0, ""stable_total_abs_pct_max"": 8.0}",descriptive_coverage_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
grid_038,0.15,0.8,-3.0,10.0,Japan,importer,low_exposure_stable,low_exposure_stable,True,81,81,1.0,medium,none,12,3,0.0649037317905285,0.0134726811323636,-5.143105065816486,-13.14926509706038,-7.703367012111084,-8.435562986680045,-3.2761295383382607,0.1717606595823727,0.105255513221496,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -3.0, ""high_exposure_pre_gulf_share_min"": 0.15, ""high_offset_ratio_min"": 0.8, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 10.0, ""stable_total_abs_pct_max"": 10.0}",descriptive_coverage_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
grid_039,0.15,0.8,-3.0,12.0,Japan,importer,low_exposure_stable,low_exposure_stable,True,81,81,1.0,medium,none,12,3,0.0649037317905285,0.0134726811323636,-5.143105065816486,-13.14926509706038,-7.703367012111084,-8.435562986680045,-3.2761295383382607,0.1717606595823727,0.105255513221496,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -3.0, ""high_exposure_pre_gulf_share_min"": 0.15, ""high_offset_ratio_min"": 0.8, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 12.0, ""stable_total_abs_pct_max"": 12.0}",descriptive_coverage_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
grid_040,0.15,0.8,-5.0,8.0,Japan,importer,low_exposure_stable,low_exposure_stable,True,81,81,1.0,medium,none,12,3,0.0649037317905285,0.0134726811323636,-5.143105065816486,-13.14926509706038,-7.703367012111084,-8.435562986680045,-3.2761295383382607,0.1717606595823727,0.105255513221496,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -5.0, ""high_exposure_pre_gulf_share_min"": 0.15, ""high_offset_ratio_min"": 0.8, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 8.0, ""stable_total_abs_pct_max"": 8.0}",descriptive_coverage_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
grid_041,0.15,0.8,-5.0,10.0,Japan,importer,low_exposure_stable,low_exposure_stable,True,81,81,1.0,medium,none,12,3,0.0649037317905285,0.0134726811323636,-5.143105065816486,-13.14926509706038,-7.703367012111084,-8.435562986680045,-3.2761295383382607,0.1717606595823727,0.105255513221496,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -5.0, ""high_exposure_pre_gulf_share_min"": 0.15, ""high_offset_ratio_min"": 0.8, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 10.0, ""stable_total_abs_pct_max"": 10.0}",descriptive_coverage_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
grid_042,0.15,0.8,-5.0,12.0,Japan,importer,low_exposure_stable,low_exposure_stable,True,81,81,1.0,medium,none,12,3,0.0649037317905285,0.0134726811323636,-5.143105065816486,-13.14926509706038,-7.703367012111084,-8.435562986680045,-3.2761295383382607,0.1717606595823727,0.105255513221496,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -5.0, ""high_exposure_pre_gulf_share_min"": 0.15, ""high_offset_ratio_min"": 0.8, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 12.0, ""stable_total_abs_pct_max"": 12.0}",descriptive_coverage_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
grid_043,0.15,0.8,-10.0,8.0,Japan,importer,low_exposure_stable,low_exposure_stable,True,81,81,1.0,medium,none,12,3,0.0649037317905285,0.0134726811323636,-5.143105065816486,-13.14926509706038,-7.703367012111084,-8.435562986680045,-3.2761295383382607,0.1717606595823727,0.105255513221496,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -10.0, ""high_exposure_pre_gulf_share_min"": 0.15, ""high_offset_ratio_min"": 0.8, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 8.0, ""stable_total_abs_pct_max"": 8.0}",descriptive_coverage_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
grid_044,0.15,0.8,-10.0,10.0,Japan,importer,low_exposure_stable,low_exposure_stable,True,81,81,1.0,medium,none,12,3,0.0649037317905285,0.0134726811323636,-5.143105065816486,-13.14926509706038,-7.703367012111084,-8.435562986680045,-3.2761295383382607,0.1717606595823727,0.105255513221496,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -10.0, ""high_exposure_pre_gulf_share_min"": 0.15, ""high_offset_ratio_min"": 0.8, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 10.0, ""stable_total_abs_pct_max"": 10.0}",descriptive_coverage_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
grid_045,0.15,0.8,-10.0,12.0,Japan,importer,low_exposure_stable,low_exposure_stable,True,81,81,1.0,medium,none,12,3,0.0649037317905285,0.0134726811323636,-5.143105065816486,-13.14926509706038,-7.703367012111084,-8.435562986680045,-3.2761295383382607,0.1717606595823727,0.105255513221496,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -10.0, ""high_exposure_pre_gulf_share_min"": 0.15, ""high_offset_ratio_min"": 0.8, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 12.0, ""stable_total_abs_pct_max"": 12.0}",descriptive_coverage_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
grid_046,0.15,0.9,-3.0,8.0,Japan,importer,low_exposure_stable,low_exposure_stable,True,81,81,1.0,medium,none,12,3,0.0649037317905285,0.0134726811323636,-5.143105065816486,-13.14926509706038,-7.703367012111084,-8.435562986680045,-3.2761295383382607,0.1717606595823727,0.105255513221496,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -3.0, ""high_exposure_pre_gulf_share_min"": 0.15, ""high_offset_ratio_min"": 0.9, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 8.0, ""stable_total_abs_pct_max"": 8.0}",descriptive_coverage_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
grid_047,0.15,0.9,-3.0,10.0,Japan,importer,low_exposure_stable,low_exposure_stable,True,81,81,1.0,medium,none,12,3,0.0649037317905285,0.0134726811323636,-5.143105065816486,-13.14926509706038,-7.703367012111084,-8.435562986680045,-3.2761295383382607,0.1717606595823727,0.105255513221496,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -3.0, ""high_exposure_pre_gulf_share_min"": 0.15, ""high_offset_ratio_min"": 0.9, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 10.0, ""stable_total_abs_pct_max"": 10.0}",descriptive_coverage_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
grid_048,0.15,0.9,-3.0,12.0,Japan,importer,low_exposure_stable,low_exposure_stable,True,81,81,1.0,medium,none,12,3,0.0649037317905285,0.0134726811323636,-5.143105065816486,-13.14926509706038,-7.703367012111084,-8.435562986680045,-3.2761295383382607,0.1717606595823727,0.105255513221496,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -3.0, ""high_exposure_pre_gulf_share_min"": 0.15, ""high_offset_ratio_min"": 0.9, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 12.0, ""stable_total_abs_pct_max"": 12.0}",descriptive_coverage_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
grid_049,0.15,0.9,-5.0,8.0,Japan,importer,low_exposure_stable,low_exposure_stable,True,81,81,1.0,medium,none,12,3,0.0649037317905285,0.0134726811323636,-5.143105065816486,-13.14926509706038,-7.703367012111084,-8.435562986680045,-3.2761295383382607,0.1717606595823727,0.105255513221496,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -5.0, ""high_exposure_pre_gulf_share_min"": 0.15, ""high_offset_ratio_min"": 0.9, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 8.0, ""stable_total_abs_pct_max"": 8.0}",descriptive_coverage_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
grid_050,0.15,0.9,-5.0,10.0,Japan,importer,low_exposure_stable,low_exposure_stable,True,81,81,1.0,medium,none,12,3,0.0649037317905285,0.0134726811323636,-5.143105065816486,-13.14926509706038,-7.703367012111084,-8.435562986680045,-3.2761295383382607,0.1717606595823727,0.105255513221496,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -5.0, ""high_exposure_pre_gulf_share_min"": 0.15, ""high_offset_ratio_min"": 0.9, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 10.0, ""stable_total_abs_pct_max"": 10.0}",descriptive_coverage_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
grid_051,0.15,0.9,-5.0,12.0,Japan,importer,low_exposure_stable,low_exposure_stable,True,81,81,1.0,medium,none,12,3,0.0649037317905285,0.0134726811323636,-5.143105065816486,-13.14926509706038,-7.703367012111084,-8.435562986680045,-3.2761295383382607,0.1717606595823727,0.105255513221496,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -5.0, ""high_exposure_pre_gulf_share_min"": 0.15, ""high_offset_ratio_min"": 0.9, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 12.0, ""stable_total_abs_pct_max"": 12.0}",descriptive_coverage_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
grid_052,0.15,0.9,-10.0,8.0,Japan,importer,low_exposure_stable,low_exposure_stable,True,81,81,1.0,medium,none,12,3,0.0649037317905285,0.0134726811323636,-5.143105065816486,-13.14926509706038,-7.703367012111084,-8.435562986680045,-3.2761295383382607,0.1717606595823727,0.105255513221496,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -10.0, ""high_exposure_pre_gulf_share_min"": 0.15, ""high_offset_ratio_min"": 0.9, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 8.0, ""stable_total_abs_pct_max"": 8.0}",descriptive_coverage_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
grid_053,0.15,0.9,-10.0,10.0,Japan,importer,low_exposure_stable,low_exposure_stable,True,81,81,1.0,medium,none,12,3,0.0649037317905285,0.0134726811323636,-5.143105065816486,-13.14926509706038,-7.703367012111084,-8.435562986680045,-3.2761295383382607,0.1717606595823727,0.105255513221496,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -10.0, ""high_exposure_pre_gulf_share_min"": 0.15, ""high_offset_ratio_min"": 0.9, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 10.0, ""stable_total_abs_pct_max"": 10.0}",descriptive_coverage_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
grid_054,0.15,0.9,-10.0,12.0,Japan,importer,low_exposure_stable,low_exposure_stable,True,81,81,1.0,medium,none,12,3,0.0649037317905285,0.0134726811323636,-5.143105065816486,-13.14926509706038,-7.703367012111084,-8.435562986680045,-3.2761295383382607,0.1717606595823727,0.105255513221496,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -10.0, ""high_exposure_pre_gulf_share_min"": 0.15, ""high_offset_ratio_min"": 0.9, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 12.0, ""stable_total_abs_pct_max"": 12.0}",descriptive_coverage_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
grid_055,0.2,0.7,-3.0,8.0,Japan,importer,low_exposure_stable,low_exposure_stable,True,81,81,1.0,medium,none,12,3,0.0649037317905285,0.0134726811323636,-5.143105065816486,-13.14926509706038,-7.703367012111084,-8.435562986680045,-3.2761295383382607,0.1717606595823727,0.105255513221496,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -3.0, ""high_exposure_pre_gulf_share_min"": 0.2, ""high_offset_ratio_min"": 0.7, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 8.0, ""stable_total_abs_pct_max"": 8.0}",descriptive_coverage_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
grid_056,0.2,0.7,-3.0,10.0,Japan,importer,low_exposure_stable,low_exposure_stable,True,81,81,1.0,medium,none,12,3,0.0649037317905285,0.0134726811323636,-5.143105065816486,-13.14926509706038,-7.703367012111084,-8.435562986680045,-3.2761295383382607,0.1717606595823727,0.105255513221496,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -3.0, ""high_exposure_pre_gulf_share_min"": 0.2, ""high_offset_ratio_min"": 0.7, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 10.0, ""stable_total_abs_pct_max"": 10.0}",descriptive_coverage_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
grid_057,0.2,0.7,-3.0,12.0,Japan,importer,low_exposure_stable,low_exposure_stable,True,81,81,1.0,medium,none,12,3,0.0649037317905285,0.0134726811323636,-5.143105065816486,-13.14926509706038,-7.703367012111084,-8.435562986680045,-3.2761295383382607,0.1717606595823727,0.105255513221496,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -3.0, ""high_exposure_pre_gulf_share_min"": 0.2, ""high_offset_ratio_min"": 0.7, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 12.0, ""stable_total_abs_pct_max"": 12.0}",descriptive_coverage_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
grid_058,0.2,0.7,-5.0,8.0,Japan,importer,low_exposure_stable,low_exposure_stable,True,81,81,1.0,medium,none,12,3,0.0649037317905285,0.0134726811323636,-5.143105065816486,-13.14926509706038,-7.703367012111084,-8.435562986680045,-3.2761295383382607,0.1717606595823727,0.105255513221496,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -5.0, ""high_exposure_pre_gulf_share_min"": 0.2, ""high_offset_ratio_min"": 0.7, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 8.0, ""stable_total_abs_pct_max"": 8.0}",descriptive_coverage_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
grid_059,0.2,0.7,-5.0,10.0,Japan,importer,low_exposure_stable,low_exposure_stable,True,81,81,1.0,medium,none,12,3,0.0649037317905285,0.0134726811323636,-5.143105065816486,-13.14926509706038,-7.703367012111084,-8.435562986680045,-3.2761295383382607,0.1717606595823727,0.105255513221496,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -5.0, ""high_exposure_pre_gulf_share_min"": 0.2, ""high_offset_ratio_min"": 0.7, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 10.0, ""stable_total_abs_pct_max"": 10.0}",descriptive_coverage_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
grid_060,0.2,0.7,-5.0,12.0,Japan,importer,low_exposure_stable,low_exposure_stable,True,81,81,1.0,medium,none,12,3,0.0649037317905285,0.0134726811323636,-5.143105065816486,-13.14926509706038,-7.703367012111084,-8.435562986680045,-3.2761295383382607,0.1717606595823727,0.105255513221496,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -5.0, ""high_exposure_pre_gulf_share_min"": 0.2, ""high_offset_ratio_min"": 0.7, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 12.0, ""stable_total_abs_pct_max"": 12.0}",descriptive_coverage_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
grid_061,0.2,0.7,-10.0,8.0,Japan,importer,low_exposure_stable,low_exposure_stable,True,81,81,1.0,medium,none,12,3,0.0649037317905285,0.0134726811323636,-5.143105065816486,-13.14926509706038,-7.703367012111084,-8.435562986680045,-3.2761295383382607,0.1717606595823727,0.105255513221496,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -10.0, ""high_exposure_pre_gulf_share_min"": 0.2, ""high_offset_ratio_min"": 0.7, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 8.0, ""stable_total_abs_pct_max"": 8.0}",descriptive_coverage_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
grid_062,0.2,0.7,-10.0,10.0,Japan,importer,low_exposure_stable,low_exposure_stable,True,81,81,1.0,medium,none,12,3,0.0649037317905285,0.0134726811323636,-5.143105065816486,-13.14926509706038,-7.703367012111084,-8.435562986680045,-3.2761295383382607,0.1717606595823727,0.105255513221496,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -10.0, ""high_exposure_pre_gulf_share_min"": 0.2, ""high_offset_ratio_min"": 0.7, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 10.0, ""stable_total_abs_pct_max"": 10.0}",descriptive_coverage_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
grid_063,0.2,0.7,-10.0,12.0,Japan,importer,low_exposure_stable,low_exposure_stable,True,81,81,1.0,medium,none,12,3,0.0649037317905285,0.0134726811323636,-5.143105065816486,-13.14926509706038,-7.703367012111084,-8.435562986680045,-3.2761295383382607,0.1717606595823727,0.105255513221496,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -10.0, ""high_exposure_pre_gulf_share_min"": 0.2, ""high_offset_ratio_min"": 0.7, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 12.0, ""stable_total_abs_pct_max"": 12.0}",descriptive_coverage_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
grid_064,0.2,0.8,-3.0,8.0,Japan,importer,low_exposure_stable,low_exposure_stable,True,81,81,1.0,medium,none,12,3,0.0649037317905285,0.0134726811323636,-5.143105065816486,-13.14926509706038,-7.703367012111084,-8.435562986680045,-3.2761295383382607,0.1717606595823727,0.105255513221496,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -3.0, ""high_exposure_pre_gulf_share_min"": 0.2, ""high_offset_ratio_min"": 0.8, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 8.0, ""stable_total_abs_pct_max"": 8.0}",descriptive_coverage_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
grid_065,0.2,0.8,-3.0,10.0,Japan,importer,low_exposure_stable,low_exposure_stable,True,81,81,1.0,medium,none,12,3,0.0649037317905285,0.0134726811323636,-5.143105065816486,-13.14926509706038,-7.703367012111084,-8.435562986680045,-3.2761295383382607,0.1717606595823727,0.105255513221496,"{""constrained_offset_ratio_max"": 0.5, ""constrained_total_pct_max"": -3.0, ""high_exposure_pre_gulf_share_min"": 0.2, ""high_offset_ratio_min"": 0.8, ""min_post_months"": 3, ""min_pre_months"": 12, ""stable_gulf_share_abs_pp_max"": 10.0, ""stable_total_abs_pct_max"": 10.0}",descriptive_coverage_ok,strict origin-split Japan Customs/e-Stat snapshot; weight basis
