date,fold,step,y_true,y_pred,sigma,lower,upper,model
2024-11-30,fold_24,10,2451976.0,2908232.7676119236,627068.9175835986,1679200.2733235545,4137265.261900292,ar_lag1_7
2024-12-01,fold_24,11,1022395.0,2862297.8359850706,835129.5060547384,1225474.081691058,4499121.590279082,ar_lag1_7
2024-12-02,fold_24,12,1489355.0,2829230.6786901075,727110.7464282593,1404119.8029186833,4254341.554461531,ar_lag1_7
2024-12-03,fold_24,13,1202954.0,2811967.0025340286,618400.7201608723,1599923.863005086,4024010.1420629704,ar_lag1_7
2024-12-04,fold_24,14,2536656.0,2852823.082619614,672582.8958449553,1534584.8301458468,4171061.33509338,ar_lag1_7
2024-12-05,fold_24,15,4233295.0,2894978.9532115897,678107.105909049,1565913.4479691652,4224044.458454013,ar_lag1_7
2024-12-06,fold_24,16,2169020.0,2923387.993370609,620532.7570742449,1707166.1382777463,4139609.848463471,ar_lag1_7
2024-12-07,fold_24,17,3297215.0,2909819.6888163467,542772.5772334463,1846004.9856428069,3973634.391989886,ar_lag1_7
2024-12-08,fold_24,18,3435797.0,2865474.4091337235,497626.02401261276,1890145.324299138,3840803.493968308,ar_lag1_7
2024-12-09,fold_24,19,2035820.0,2824295.378087264,800478.5851178804,1255386.1808606382,4393204.5753138885,ar_lag1_7
2024-12-10,fold_24,20,2953536.0,2815938.3132501952,620216.1359431177,1600337.0241710863,4031539.6023293035,ar_lag1_7
2024-12-11,fold_24,21,2154506.0,2848551.147238646,652341.8521804792,1569984.6113567548,4127117.6831205366,ar_lag1_7
2024-12-12,fold_24,22,2201345.0,2895875.4209616934,575681.1177537428,1767561.1635845953,4024189.678338791,ar_lag1_7
2024-12-13,fold_24,23,3138135.0,2923405.315271936,621709.3282983068,1704877.4229546657,4141933.2075892054,ar_lag1_7
2024-12-14,fold_24,24,2912875.0,2909912.903683474,519517.53831162385,1891677.2392557831,3928148.5681111636,ar_lag1_7
2024-12-15,fold_24,25,2858875.0,2865656.3499067486,869442.8938954972,1161579.5912572942,4569733.108556202,ar_lag1_7
2024-12-16,fold_24,26,2057859.0,2823986.7530542053,623953.58524343,1601060.1979524398,4046913.30815597,ar_lag1_7
2024-12-17,fold_24,27,1275408.0,2816199.539666734,794829.0216180378,1258363.2834281716,4374035.795905296,ar_lag1_7
2024-12-18,fold_24,28,3247340.0,2848275.766095385,659354.0657409583,1555965.5441830512,4140585.9880077178,ar_lag1_7
2024-12-19,fold_24,29,2089721.0,2895950.7269793074,754410.2617166078,1417333.7844473193,4374567.669511294,ar_lag1_7
2024-12-20,fold_24,30,1688676.0,2923400.3669418055,580458.487573513,1785722.6367771293,4061078.097106481,ar_lag1_7
2024-12-21,fold_25,1,2524075.0,2962381.1636095443,643743.315231025,1700667.4504683202,4224094.876750767,ar_lag1_7
2024-12-22,fold_25,2,2627049.0,2843285.8895535967,649037.0620381193,1571196.6233271938,4115375.1557799987,ar_lag1_7
2024-12-23,fold_25,3,1254028.0,2758468.030835863,654864.1030955468,1474957.9740004663,4041978.0876712594,ar_lag1_7
2024-12-24,fold_25,4,1513863.0,2706324.5591450697,835506.1935584056,1068762.510910443,4343886.607379695,ar_lag1_7
2024-12-25,fold_25,5,2683873.0,2871260.1720859306,735680.613169357,1429352.6661496472,4313167.678022213,ar_lag1_7
2024-12-26,fold_25,6,1424542.0,2831017.923105303,625678.4142219004,1604710.7653262445,4057325.0808843607,ar_lag1_7
2024-12-27,fold_25,7,1801563.0,2831454.4981055027,596537.3469588143,1662262.782633152,4000646.2135778526,ar_lag1_7
2024-12-28,fold_25,8,841591.0,2900555.9768401147,677330.4770368923,1573012.6362164714,4228099.3174637575,ar_lag1_7
2024-12-29,fold_25,9,2558942.0,2845780.1672806097,732029.5081041505,1411028.6957759028,4280531.638785316,ar_lag1_7
2024-12-30,fold_25,10,1331684.0,2804479.333695121,616202.1943995431,1596745.2254774673,4012213.441912774,ar_lag1_7
2024-12-31,fold_25,11,1863541.0,2797967.1519660037,896752.0427845545,1040365.4450455548,4555568.858886451,ar_lag1_7
2025-01-01,fold_25,12,2349615.0,2841266.049878835,750220.2629645398,1370861.3539961684,4311670.745761501,ar_lag1_7
2025-01-02,fold_25,13,1547064.0,2881559.946889196,697963.9724792353,1513575.6983233893,4249544.195455002,ar_lag1_7
2025-01-03,fold_25,14,2499540.0,2903857.6451293235,660348.0075810058,1609599.3330077692,4198115.957250876,ar_lag1_7
2025-01-04,fold_25,15,1855910.0,2892359.486957438,738256.4214648932,1445403.4895308241,4339315.484384051,ar_lag1_7
2025-01-05,fold_25,16,1808459.0,2846411.3080285625,636517.7967741634,1598859.3508324167,4093963.2652247073,ar_lag1_7
2025-01-06,fold_25,17,1158609.0,2807474.430747135,536198.4111196842,1756544.8563849526,3858404.0051093167,ar_lag1_7
2025-01-07,fold_25,18,2157756.0,2803833.620552459,506431.0253286274,1811247.050254657,3796420.1908502597,ar_lag1_7
2025-01-08,fold_25,19,780578.0,2838956.0330543844,801112.928336829,1268803.545964782,4409108.520143986,ar_lag1_7
2025-01-09,fold_25,20,1903728.0,2885021.0223545004,607677.5530766811,1693994.9041107781,4076047.1405982217,ar_lag1_7
2025-01-10,fold_25,21,2435156.0,2908430.1552073904,651656.5497024377,1631206.7875009766,4185653.5229138033,ar_lag1_7
2025-01-11,fold_25,22,3395486.0,2891559.1091437293,567807.2123343548,1778677.4228063065,4004440.795481151,ar_lag1_7
2025-01-12,fold_25,23,3086428.0,2846498.4702692083,613996.4709684943,1643087.5005362662,4049909.4400021494,ar_lag1_7
2025-01-13,fold_25,24,1889459.0,2807666.771655829,514183.7557881468,1799885.1288755226,3815448.414436135,ar_lag1_7
2025-01-14,fold_25,25,1702220.0,2804209.1257022093,852809.1029264758,1132733.9982784044,4475684.253126013,ar_lag1_7
2025-01-15,fold_25,26,2264298.0,2838782.4715104504,615148.6646076306,1633113.2437415852,4044451.699279315,ar_lag1_7
2025-01-16,fold_25,27,2264738.0,2885258.9094966636,828172.0836417485,1262071.4525573428,4508446.366435983,ar_lag1_7
2025-01-17,fold_25,28,1861905.0,2908717.8254011488,654762.4345635347,1625407.0352268566,4192028.61557544,ar_lag1_7
2025-01-18,fold_25,29,2814238.0,2891489.9992737575,744235.1907467027,1432815.8293829225,4350164.1691645915,ar_lag1_7
2025-01-19,fold_25,30,1394672.0,2846508.148297224,621268.549120513,1628844.1672935649,4064172.1293008826,ar_lag1_7
2025-01-20,fold_26,1,1878684.0,2720565.7277304856,631701.3706255794,1482453.7923197614,3958677.663141209,ar_lag1_7
2025-01-21,fold_26,2,1794437.0,2667750.0665581524,636324.707183395,1420576.558005702,3914923.575110602,ar_lag1_7
2025-01-22,fold_26,3,3024946.0,2758994.4178191815,696707.4197517029,1393472.9673440135,4124515.8682943485,ar_lag1_7
2025-01-23,fold_26,4,2306431.0,2803095.66957096,869397.8034251803,1099107.2866193727,4507084.052522547,ar_lag1_7
2025-01-24,fold_26,5,2481850.0,2785663.4233308486,720199.0104624475,1374099.3011230654,4197227.54553863,ar_lag1_7
2025-01-25,fold_26,6,2831840.0,2867714.7329739793,682929.3097394169,1529197.8818979226,4206231.584050035,ar_lag1_7
2025-01-26,fold_26,7,2273724.0,2677511.116020245,609753.2110031521,1482416.7829964145,3872605.449044075,ar_lag1_7
2025-01-27,fold_26,8,1930301.0,2777566.210238792,749980.5598960181,1307631.3237374113,4247501.096740171,ar_lag1_7
2025-01-28,fold_26,9,2489644.0,2764921.398520046,717457.993044251,1358729.571732925,4171113.2253071656,ar_lag1_7
2025-01-29,fold_26,10,1805697.0,2807313.1729231854,656691.2231692995,1520222.0265478028,4094404.3192985673,ar_lag1_7
2025-01-30,fold_26,11,2097620.0,2856919.1057012533,893522.7381817449,1105646.7194974206,4608191.491905085,ar_lag1_7
2025-01-31,fold_26,12,1589781.0,2878646.194779286,736464.6027874415,1435202.097427304,4322090.2921312675,ar_lag1_7
2025-02-01,fold_26,13,3111048.0,2871156.9331709645,735493.9605663694,1429615.2596141575,4312698.6067277705,ar_lag1_7
2025-02-02,fold_26,14,1466164.0,2808177.622224923,650447.99473771,1533322.9787227127,4083032.2657271326,ar_lag1_7
2025-02-03,fold_26,15,2543441.0,2780553.7822171818,742534.2461957715,1325213.4023858716,4235894.162048491,ar_lag1_7
2025-02-04,fold_26,16,1388455.0,2774760.1223670375,666640.3942340802,1468168.9590286568,4081351.2857054174,ar_lag1_7
2025-02-05,fold_26,17,2176431.0,2812025.129899377,623380.7858154296,1590221.2410468573,4033829.018751896,ar_lag1_7
2025-02-06,fold_26,18,1878668.0,2862302.782165961,508217.6451132748,1866214.5014361835,3858391.0628957376,ar_lag1_7
2025-02-07,fold_26,19,2142168.0,2888006.298459921,886597.0277833784,1150308.0552042413,4625704.5417156,ar_lag1_7
2025-02-08,fold_26,20,1671813.0,2871305.6213721354,624352.1781541099,1647597.8385209441,4095013.4042233257,ar_lag1_7
2025-02-09,fold_26,21,1946349.0,2821491.317874616,642988.0097927023,1561257.9761898317,4081724.6595594,ar_lag1_7
2025-02-10,fold_26,22,2647208.0,2780570.762031901,581459.699976172,1640930.6916171385,3920210.8324466627,ar_lag1_7
2025-02-11,fold_26,23,1704959.0,2775762.4714612877,607066.73873148,1585933.5273354,3965591.4155871747,ar_lag1_7
2025-02-12,fold_26,24,3306968.0,2812483.7050818624,515273.73194336984,1802565.7482933113,3822401.661870413,ar_lag1_7
2025-02-13,fold_26,25,3456124.0,2862841.558180856,880566.502634956,1136962.9270239472,4588720.189337764,ar_lag1_7
2025-02-14,fold_26,26,2039822.0,2888948.601074918,603184.4338090313,1706728.8347740325,4071168.367375803,ar_lag1_7
2025-02-15,fold_26,27,2605802.0,2871300.426646507,815089.5978541796,1273754.1706790784,4468846.682613934,ar_lag1_7
2025-02-16,fold_26,28,2925000.0,2822848.298346675,666495.0534009163,1516541.9978067786,4129154.5988865704,ar_lag1_7
2025-02-17,fold_26,29,2706261.0,2780543.1895594983,730585.6000937783,1348621.7257521097,4212464.653366886,ar_lag1_7
2025-02-18,fold_26,30,2407538.0,2775865.221502201,669710.6583393528,1463256.4510944602,4088473.991909941,ar_lag1_7
2025-02-19,fold_27,1,2605434.0,2862123.562757329,630514.8795549176,1626337.1071130803,4097910.018401577,ar_lag1_7
2025-02-20,fold_27,2,2553497.0,2921290.217966788,644080.0426266658,1658916.5312575,4183663.904676075,ar_lag1_7
2025-02-21,fold_27,3,1672664.0,2778966.6469796603,688590.158508384,1429354.7361945002,4128578.5577648194,ar_lag1_7
2025-02-22,fold_27,4,3482677.0,2829569.081786474,863421.9810751595,1137293.095418937,4521845.06815401,ar_lag1_7
2025-02-23,fold_27,5,1477432.0,2821701.7171864673,705920.4294052052,1438123.099601215,4205280.334771719,ar_lag1_7
2025-02-24,fold_27,6,2262646.0,2757481.206800976,669311.6241250718,1445654.529081825,4069307.884520126,ar_lag1_7
2025-02-25,fold_27,7,1816516.0,2719532.1436807197,598931.893674815,1545647.202885709,3893417.0844757296,ar_lag1_7
2025-02-26,fold_27,8,727362.0,2807097.900767722,740596.7239391616,1355554.9947786122,4258640.806756832,ar_lag1_7
2025-02-27,fold_27,9,903587.0,2859410.4479291597,703620.7844423214,1480339.0516483886,4238481.84420993,ar_lag1_7
2025-02-28,fold_27,10,1821038.0,2865856.5251682983,661113.1164731575,1570098.6271738752,4161614.42316272,ar_lag1_7
2025-03-01,fold_27,11,2129635.0,2854823.6228522067,883984.9089962952,1122245.0383425506,4587402.207361862,ar_lag1_7
2025-03-02,fold_27,12,2046736.0,2809393.389468601,750941.7437432379,1337574.617244148,4281212.161693053,ar_lag1_7
2025-03-03,fold_27,13,3562745.0,2763582.1329300115,722545.280873834,1347419.4052179188,4179744.860642103,ar_lag1_7
2025-03-04,fold_27,14,1620465.0,2755888.1008667336,685220.2218108167,1412881.1446389854,4098895.057094481,ar_lag1_7
2025-03-05,fold_27,15,2541631.0,2800313.6643871944,727541.2426406237,1374359.031544055,4226268.297230333,ar_lag1_7
2025-03-06,fold_27,16,3092273.0,2852255.17100034,715206.2776686532,1450476.625252826,4254033.716747853,ar_lag1_7
2025-03-07,fold_27,17,2602078.0,2876069.6498627774,622047.1652301272,1656879.6093264918,4095259.6903990624,ar_lag1_7
2025-03-08,fold_27,18,2663082.0,2857669.8277767505,526637.1876724549,1825479.9070192776,3889859.748534223,ar_lag1_7
2025-03-09,fold_27,19,2448219.0,2807928.432462002,878637.2993790937,1085830.970205441,4530025.894718562,ar_lag1_7
2025-03-10,fold_27,20,3648423.0,2764308.813612586,650511.4444728468,1489329.8109146787,4039287.8163104923,ar_lag1_7
2025-03-11,fold_27,21,2757567.0,2760124.419957649,648674.6744885143,1488745.4202769175,4031503.4196383795,ar_lag1_7
2025-03-12,fold_27,22,3972851.0,2799479.6678734575,570827.1890928369,1680678.9358552617,3918280.3998916526,ar_lag1_7
2025-03-13,fold_27,23,3171313.0,2851428.2850033,620556.4917075824,1635159.9108839093,4067696.6591226896,ar_lag1_7
2025-03-14,fold_27,24,2036335.0,2877269.97019878,533791.4228139949,1831058.0062269573,3923481.9341706014,ar_lag1_7
2025-03-15,fold_27,25,1462407.0,2857990.1069394,865519.069854394,1161603.9020921804,4554376.311786618,ar_lag1_7
2025-03-16,fold_27,26,3325411.0,2807754.254689734,597271.5658554081,1637123.4966232907,3978385.0127561763,ar_lag1_7
2025-03-17,fold_27,27,1715853.0,2764395.3653602875,798678.929119858,1199013.429074347,4329777.301646227,ar_lag1_7
2025-03-18,fold_27,28,3782886.0,2760618.031526324,655207.3134436769,1476435.2947694703,4044800.7682831762,ar_lag1_7
2025-03-19,fold_27,29,1989760.0,2799377.413545815,717688.8327081654,1392733.1493312183,4206021.67776041,ar_lag1_7
2025-03-20,fold_27,30,3332251.0,2851332.785914509,658194.1985516564,1561295.8619200569,4141369.7099089604,ar_lag1_7
2025-03-21,fold_28,1,2209092.0,2762505.4073039284,618271.3044175804,1550715.9179708706,3974294.8966369852,ar_lag1_7
2025-03-22,fold_28,2,3401042.0,2681164.689200093,633982.4706170857,1438581.8799608818,3923747.4984393036,ar_lag1_7
2025-03-23,fold_28,3,1451858.0,2862426.821505018,698489.8212864483,1493411.9282157603,4231441.714794274,ar_lag1_7
2025-03-24,fold_28,4,2272531.0,2636343.69632914,851240.524449736,967942.9262266699,4304744.466431609,ar_lag1_7
2025-03-25,fold_28,5,865511.0,2878025.046994403,725950.1876985335,1455188.8245351848,4300861.269453621,ar_lag1_7
2025-03-26,fold_28,6,1845449.0,2695115.2772307834,664344.712674901,1393023.5670683668,3997206.987393199,ar_lag1_7
2025-03-27,fold_28,7,2601207.0,2896056.8619816652,602847.4539680027,1714497.5640327116,4077616.159930618,ar_lag1_7
2025-03-28,fold_28,8,2860064.0,2849563.5396251343,795311.0877703925,1290782.4510897908,4408344.628160477,ar_lag1_7
2025-03-29,fold_28,9,3289116.0,2825409.1904491885,774622.3944207553,1307177.1957663272,4343641.185132049,ar_lag1_7
2025-03-30,fold_28,10,2433597.0,2807226.5057221474,665776.5944422905,1502328.358865528,4112124.652578766,ar_lag1_7
2025-03-31,fold_28,11,3195137.0,2745563.0559836985,873635.839503817,1033268.2749528016,4457857.837014594,ar_lag1_7
2025-04-01,fold_28,12,2303513.0,2770534.866881246,742450.5809133151,1315358.4679903071,4225711.265772184,ar_lag1_7
2025-04-02,fold_28,13,3060420.0,2778956.772014178,725741.0683287209,1356530.4159882623,4201383.128040092,ar_lag1_7
2025-04-03,fold_28,14,3906235.0,2844169.3770692996,700413.2015983475,1471384.727640146,4216954.026498452,ar_lag1_7
2025-04-04,fold_28,15,3291266.0,2859999.7200206467,713453.4695112373,1461656.6151334757,4258342.824907817,ar_lag1_7
2025-04-05,fold_28,16,2836892.0,2842480.760900751,702350.2573516753,1465899.551959029,4219061.969842473,ar_lag1_7
2025-04-06,fold_28,17,2471320.0,2800645.4136762545,611383.4645801242,1602355.842355891,3998934.9849966173,ar_lag1_7
2025-04-07,fold_28,18,2448918.0,2758522.376989705,516505.4435474659,1746190.3098177856,3770854.4441616237,ar_lag1_7
2025-04-08,fold_28,19,3677202.0,2757765.935139098,863031.522230221,1066255.2340450857,4449276.63623311,ar_lag1_7
2025-04-09,fold_28,20,2259729.0,2788922.5069013974,666219.4951186337,1483156.2906704166,4094688.7231323775,ar_lag1_7
2025-04-10,fold_28,21,3181693.0,2837997.1173738367,636462.0288623539,1590554.4632763304,4085439.771471342,ar_lag1_7
2025-04-11,fold_28,22,2759167.0,2861250.6585182124,628182.4115057761,1630035.7562453712,4092465.560791053,ar_lag1_7
2025-04-12,fold_28,23,2955074.0,2844501.1728905183,616781.782682206,1635631.0925129838,4053371.253268052,ar_lag1_7
2025-04-13,fold_28,24,3398308.0,2799860.8366922233,531701.2554411304,1757745.525492876,3841976.14789157,ar_lag1_7
2025-04-14,fold_28,25,3057604.0,2760060.061554655,906254.2710576323,983834.3294460955,4536285.793663213,ar_lag1_7
2025-04-15,fold_28,26,2242850.0,2756249.0972034507,613171.6913153328,1554454.6658858869,3958043.528521014,ar_lag1_7
2025-04-16,fold_28,27,3108016.0,2790107.071830608,799293.5911741429,1223520.4200556055,4356693.7236056095,ar_lag1_7
2025-04-17,fold_28,28,1452403.0,2837262.9001999637,681554.5684350149,1501440.4925685946,4173085.307831332,ar_lag1_7
2025-04-18,fold_28,29,1574509.0,2861400.5901212455,709836.0814981298,1470147.4354578722,4252653.744784618,ar_lag1_7
2025-04-19,fold_28,30,2046317.0,2844740.2833623826,655557.7188096802,1559870.7647081732,4129609.802016591,ar_lag1_7
2025-04-20,fold_29,1,2749643.0,2859696.505035345,609375.0534530121,1665343.3471902707,4054049.662880419,ar_lag1_7
2025-04-21,fold_29,2,2698870.0,2788840.293275221,640746.8718519429,1532999.5012387112,4044681.0853117295,ar_lag1_7
2025-04-22,fold_29,3,2795670.0,2693526.9587831595,721909.6948993762,1278609.956690083,4108443.960876235,ar_lag1_7
2025-04-23,fold_29,4,2424492.0,2819256.622095591,842376.2205772937,1168229.5683311266,4470283.675860054,ar_lag1_7
2025-04-24,fold_29,5,1871967.0,2679026.00720726,786421.5460343522,1137668.1003136213,4220383.9141008975,ar_lag1_7
2025-04-25,fold_29,6,3288026.0,2714823.203196602,672345.0953238126,1397051.0311797794,4032595.3752134237,ar_lag1_7
2025-04-26,fold_29,7,3242917.0,2753064.141549654,591736.7395940865,1593281.4436160873,3912846.839483219,ar_lag1_7
2025-04-27,fold_29,8,2210933.0,2802819.3850422013,785436.0763034428,1263392.9633289992,4342245.806755402,ar_lag1_7
2025-04-28,fold_29,9,3365353.0,2758857.5780707235,770232.4419898314,1249229.732046317,4268485.424095129,ar_lag1_7
2025-04-29,fold_29,10,2526510.0,2743313.358789236,653540.9389482451,1462396.6560281848,4024230.0615502857,ar_lag1_7
2025-04-30,fold_29,11,2795607.0,2787476.857412129,865525.2133518376,1091078.6115311808,4483875.103293076,ar_lag1_7
2025-05-01,fold_29,12,3744788.0,2814726.195753014,729359.104454239,1385208.619226318,4244243.77227971,ar_lag1_7
2025-05-02,fold_29,13,2176873.0,2841621.2690123026,713984.316654269,1442237.7228434936,4241004.815181111,ar_lag1_7
2025-05-03,fold_29,14,2743230.0,2831818.3443350154,724237.6299018047,1412338.673478829,4251298.015191201,ar_lag1_7
2025-05-04,fold_29,15,3124329.0,2796829.30610618,710872.4902348525,1403544.8276455675,4190113.7845667917,ar_lag1_7
2025-05-05,fold_29,16,3567643.0,2755514.157456273,689299.6856513317,1404511.599024882,4106516.7158876634,ar_lag1_7
2025-05-06,fold_29,17,3001931.0,2748813.153166707,602016.5629558576,1568882.371676636,3928743.9346567774,ar_lag1_7
2025-05-07,fold_29,18,2518655.0,2783979.376868552,507804.3095645927,1788701.2189277215,3779257.5348093817,ar_lag1_7
2025-05-08,fold_29,19,979704.0,2829738.6557912696,868910.1546397578,1126706.046896215,4532771.264686323,ar_lag1_7
2025-05-09,fold_29,20,1600597.0,2855720.371621951,659306.878350164,1563502.6352960984,4147938.1079478026,ar_lag1_7
2025-05-10,fold_29,21,2332538.0,2840593.959389527,630504.6089044684,1604827.6338502564,4076360.284928797,ar_lag1_7
2025-05-11,fold_29,22,3094550.0,2796200.3369719777,617102.2060204452,1586702.2383916883,4005698.4355522664,ar_lag1_7
2025-05-12,fold_29,23,3347316.0,2755141.4797425726,607806.6980173738,1563862.242066307,3946420.7174188374,ar_lag1_7
2025-05-13,fold_29,24,2256366.0,2749420.690335147,553140.94090474,1665284.367787258,3833557.0128830355,ar_lag1_7
2025-05-14,fold_29,25,2859363.0,2783594.475064624,889526.5938624997,1040154.3878035364,4527034.56232571,ar_lag1_7
2025-05-15,fold_29,26,3081905.0,2831399.486423333,602155.0481838132,1651197.278874078,4011601.6939725876,ar_lag1_7
2025-05-16,fold_29,27,3028293.0,2857288.065111183,791641.9184480356,1305698.4163008383,4408877.713921526,ar_lag1_7
2025-05-17,fold_29,28,2347437.0,2841571.8167906688,710514.2695578663,1448989.4379554668,4234154.19562587,ar_lag1_7
2025-05-18,fold_29,29,3345880.0,2796134.51461871,718923.5731879494,1387070.2035334834,4205198.825703936,ar_lag1_7
2025-05-19,fold_29,30,2861748.0,2755099.955609988,656935.5076556073,1467530.0204394604,4042669.8907805146,ar_lag1_7
2025-05-20,fold_30,1,3254775.0,2700300.184276996,599069.2695863976,1526145.9916429403,3874454.3769110516,ar_lag1_7
2025-05-21,fold_30,2,2590536.0,2787321.546221131,629221.6488651404,1554069.7761525474,4020573.3162897136,ar_lag1_7
2025-05-22,fold_30,3,1737855.0,2850184.6596634523,711987.5943742486,1454714.6172506118,4245654.702076292,ar_lag1_7
2025-05-23,fold_30,4,3350141.0,2868785.9057541466,834319.1046106872,1233550.5091034935,4504021.302404799,ar_lag1_7
2025-05-24,fold_30,5,2495179.0,2787934.3435700377,777687.2445524388,1263695.353011064,4312173.33412901,ar_lag1_7
2025-05-25,fold_30,6,2845150.0,2857843.615202888,669071.2300183047,1546488.1012750962,4169199.1291306787,ar_lag1_7
2025-05-26,fold_30,7,3011713.0,2772480.4364656885,596042.9006551778,1604257.8179407544,3940703.0549906217,ar_lag1_7
2025-05-27,fold_30,8,2393933.0,2746579.555583513,771794.2038322139,1233890.7125956079,4259268.398571417,ar_lag1_7
2025-05-28,fold_30,9,2760733.0,2780042.7443159353,769987.458091009,1270895.0579100132,4289190.430721857,ar_lag1_7
2025-05-29,fold_30,10,4185138.0,2825636.112513739,641904.971973857,1567525.4859477864,4083746.7390796915,ar_lag1_7
2025-05-30,fold_30,11,2200977.0,2851745.457753058,850486.2637052914,1184823.0115446516,4518667.903961463,ar_lag1_7
2025-05-31,fold_30,12,2392278.0,2834376.0809909916,751428.5441217445,1361603.197557005,4307148.964424977,ar_lag1_7
2025-06-01,fold_30,13,2396731.0,2806590.428227561,712630.1297081008,1409861.0397015759,4203319.816753546,ar_lag1_7
2025-06-02,fold_30,14,3045041.0,2762670.7739414135,711192.0826290133,1368759.9058985128,4156581.6419843133,ar_lag1_7
2025-06-03,fold_30,15,2846231.0,2751400.434225259,704833.1493438093,1369952.846401451,4132848.0220490657,ar_lag1_7
2025-06-04,fold_30,16,3509723.0,2779308.3763102996,691609.562327812,1423778.542784278,4134838.20983632,ar_lag1_7
2025-06-05,fold_30,17,2869011.0,2823035.696920529,594306.0876053732,1658217.169421091,3987854.2244199663,ar_lag1_7
2025-06-06,fold_30,18,2324336.0,2849925.155326892,499106.81641807023,1871693.7707090299,3828156.539944754,ar_lag1_7
2025-06-07,fold_30,19,3862555.0,2839272.27150532,914894.6827513913,1046111.643665394,4632432.899345245,ar_lag1_7
2025-06-08,fold_30,20,3310828.0,2801207.9976046053,682389.0638783439,1463750.0089590487,4138665.986250161,ar_lag1_7
2025-06-09,fold_30,21,3608858.0,2761594.6027991273,623833.5766151749,1538903.2602865759,3984285.945311678,ar_lag1_7
2025-06-10,fold_30,22,2565467.0,2751902.2253643572,614415.1470884219,1547670.6655151702,3956133.785213543,ar_lag1_7
2025-06-11,fold_30,23,2687843.0,2779234.397074854,613554.6328881248,1576689.4140664346,3981779.3800832727,ar_lag1_7
2025-06-12,fold_30,24,2944641.0,2822760.263912983,543929.7711074576,1756677.5024232503,3888843.0254027145,ar_lag1_7
2025-06-13,fold_30,25,2613578.0,2849730.72326162,873793.5327861245,1137126.8690767966,4562334.577446442,ar_lag1_7
2025-06-14,fold_30,26,2234704.0,2839788.4414371685,603340.2164647097,1657263.346741737,4022313.536132599,ar_lag1_7
2025-06-15,fold_30,27,3474991.0,2800642.768023295,780917.6322478716,1270072.3339251715,4331213.202121417,ar_lag1_7
2025-06-16,fold_30,28,2483867.0,2761476.724993761,700446.1840643651,1388627.4311190918,4134326.0188684296,ar_lag1_7
2025-06-17,fold_30,29,2656220.0,2751954.4126676572,726738.1025832568,1327573.9054114984,4176334.919923815,ar_lag1_7
2025-06-18,fold_30,30,2622368.0,2779226.9564254787,646458.4039671036,1512191.7671467103,4046262.145704246,ar_lag1_7
2025-06-19,fold_31,1,3660760.0,2832636.5406532427,607046.0649195833,1642848.1164540958,4022424.964852389,ar_lag1_7
2025-06-20,fold_31,2,1848614.0,2823832.1276556137,618757.0624614345,1611090.5700514012,4036573.6852598256,ar_lag1_7
2025-06-21,fold_31,3,2175749.0,2778238.3252948,717415.5074503354,1372129.7687416156,4184346.8818479837,ar_lag1_7
2025-06-22,fold_31,4,3425897.0,2870227.5384474555,821765.9415404127,1259595.8893065988,4480859.187588312,ar_lag1_7
2025-06-23,fold_31,5,1903660.0,2737786.6272122357,764191.1002883505,1239999.5933410318,4235573.661083438,ar_lag1_7
2025-06-24,fold_31,6,2884807.0,2745554.176429912,657446.8334585178,1456982.061101314,4034126.2917585094,ar_lag1_7
2025-06-25,fold_31,7,3095022.0,2764384.975924084,591148.9462889788,1605754.3316988824,3923015.6201492846,ar_lag1_7
2025-06-26,fold_31,8,2729670.0,2822162.1017103386,758561.525078524,1335408.8324986543,4308915.370922022,ar_lag1_7
2025-06-27,fold_31,9,2415550.0,2844933.433549499,756935.4140663365,1361367.2833565662,4328499.58374243,ar_lag1_7
2025-06-28,fold_31,10,3477648.0,2833058.597661448,698683.7442705298,1463663.622307616,4202453.573015279,ar_lag1_7
2025-06-29,fold_31,11,2661724.0,2809671.605786438,840641.9564219135,1162043.6473061978,4457299.564266677,ar_lag1_7
2025-06-30,fold_31,12,3071945.0,2763001.131493918,739175.0588282556,1314244.6379202611,4211757.625067574,ar_lag1_7
2025-07-01,fold_31,13,1622028.0,2754686.4830140113,704194.514879617,1374490.5957393064,4134882.370288715,ar_lag1_7
2025-07-02,fold_31,14,2604705.0,2778728.9804239823,702341.7229122755,1402164.498676112,4155293.4621718517,ar_lag1_7
2025-07-03,fold_31,15,2545505.0,2821188.5231585065,694379.334259707,1460230.0364005808,4182147.0099164313,ar_lag1_7
2025-07-04,fold_31,16,3322851.0,2847051.6170237013,690070.2435990284,1494538.7927668234,4199564.441280578,ar_lag1_7
2025-07-05,fold_31,17,2195756.0,2838587.653275394,584314.531867168,1693352.2151723625,3983823.0913784243,ar_lag1_7
2025-07-06,fold_31,18,1486289.0,2803608.2670518346,495076.3205042415,1833276.5092649125,3773940.0248387563,ar_lag1_7
2025-07-07,fold_31,19,2426545.0,2765504.6788504845,923457.0359663022,955562.1470864227,4575447.210614545,ar_lag1_7
2025-07-08,fold_31,20,1321643.0,2755619.62944635,680739.0597040581,1421395.5895567343,4089843.669335965,ar_lag1_7
2025-07-09,fold_31,21,2802672.0,2780177.814633579,637464.6135282678,1530770.1306994292,4029585.498567728,ar_lag1_7
2025-07-10,fold_31,22,3187842.0,2821098.680253036,603779.1425594465,1637713.3062200455,4004484.0542860255,ar_lag1_7
