project_id,terminal_name,terminal_lat,terminal_lon,destination_project_id,destination_terminal_name,destination_terminal_lat,destination_terminal_lon,route_engine,route_engine_version,route_units,route_restrictions,modeled_route_nm,modeled_terminal_to_terminal_nm,great_circle_nm,route_to_geodesic_ratio,origin_snap_nm,destination_snap_nm,route_passages,route_status,distance_accepted,distance_accepted_expanded,route_error
T100000130240,Sabine Pass LNG Terminal,29.7540967,-93.8740512,T100000130392,Rudong LNG Terminal (PetroChina),32.528814,121.428128,searoute,1.6.0,naut,"[""northwest""]",10128.654832875576,10147.247064016206,6562.402080590467,1.5462702436396862,0.7600478369504022,17.83218330368002,"[""panama""]",accepted_modeled_shortest_sea_route,True,True,
T100000130240,Sabine Pass LNG Terminal,29.7540967,-93.8740512,T100000130426,Zeebrugge LNG Terminal,51.353,3.22241,searoute,1.6.0,naut,"[""northwest""]",4937.582116180631,4949.391927851823,4280.873823994708,1.1561639355287716,0.7600478369504022,11.049763834242558,[],accepted_modeled_shortest_sea_route,True,True,
T100000130240,Sabine Pass LNG Terminal,29.7540967,-93.8740512,T100000130427,Dahej LNG Terminal,21.6746,72.536,searoute,1.6.0,naut,"[""northwest""]",9744.161650296832,9763.169651929602,7621.198930834947,1.2810542987440416,0.7600478369504022,18.247953795819747,"[""suez"",""gibraltar"",""babalmandab""]",accepted_modeled_shortest_sea_route,True,True,
T100000130240,Sabine Pass LNG Terminal,29.7540967,-93.8740512,T100000130429,Dabhol LNG Terminal,17.54,73.16,searoute,1.6.0,naut,"[""northwest""]",9695.67951110531,9782.941921085196,7870.182538100854,1.2430387571983696,0.7600478369504022,86.50236214293624,"[""suez"",""gibraltar"",""babalmandab""]",endpoint_snap_exceeds_expanded_threshold,False,False,
T100000130240,Sabine Pass LNG Terminal,29.7540967,-93.8740512,T100000130430,Krk FSRU,45.2005056,14.5338466,searoute,1.6.0,naut,"[""northwest""]",6362.6356433758365,6371.272376024456,4854.4263696765265,1.3124665801551758,0.7600478369504022,7.876684811669116,"[""gibraltar""]",accepted_modeled_shortest_sea_route,True,True,
T100000130240,Sabine Pass LNG Terminal,29.7540967,-93.8740512,T100000130439,Hazira LNG Terminal,21.098,72.624,searoute,1.6.0,naut,"[""northwest""]",9771.843856968859,9779.112900412234,7655.926751103055,1.2773258180668035,0.7600478369504022,6.508995606426381,"[""suez"",""gibraltar"",""babalmandab""]",accepted_modeled_shortest_sea_route,True,True,
T100000130240,Sabine Pass LNG Terminal,29.7540967,-93.8740512,T100000130446,Dunkirk LNG Terminal,51.03361,2.19653,searoute,1.6.0,naut,"[""northwest""]",4883.19151648723,4889.3509881126565,4253.5579545873825,1.1494732269580537,0.7600478369504022,5.399423788476259,[],accepted_modeled_shortest_sea_route,True,True,
T100000130240,Sabine Pass LNG Terminal,29.7540967,-93.8740512,T100000130448,Fos Cavaou LNG Terminal,43.41963,4.90102,searoute,1.6.0,naut,"[""northwest""]",5409.257681107005,5412.568070738119,4552.471657925041,1.1889295480436004,0.7600478369504022,2.5503417941633293,"[""gibraltar""]",accepted_modeled_shortest_sea_route,True,True,
T100000130240,Sabine Pass LNG Terminal,29.7540967,-93.8740512,T100000130456,Montoir LNG Terminal,47.30296,-2.14278,searoute,1.6.0,naut,"[""northwest""]",4773.295368238885,4775.453167056257,4184.754779275184,1.1411548391572384,0.7600478369504022,1.397750980421332,[],accepted_modeled_shortest_sea_route,True,True,
T100000130240,Sabine Pass LNG Terminal,29.7540967,-93.8740512,T100000130458,Wilhelmshaven FSRU,53.6416299,8.1113678,searoute,1.6.0,naut,"[""northwest""]",5138.269404959878,5148.63834104588,4381.462322607839,1.1750958839653833,0.7600478369504022,9.60888824905183,[],accepted_modeled_shortest_sea_route,True,True,
T100000130240,Sabine Pass LNG Terminal,29.7540967,-93.8740512,T100000130460,Brunsbüttel FSRU,53.887255,9.171014,searoute,1.6.0,naut,"[""northwest""]",5148.301951164562,5151.147640397885,4407.900264921609,1.1686171035654078,0.7600478369504022,2.0856413963726963,[],accepted_modeled_shortest_sea_route,True,True,
T100000130240,Sabine Pass LNG Terminal,29.7540967,-93.8740512,T100000130462,Revithoussa LNG Terminal,37.96,23.4023,searoute,1.6.0,naut,"[""northwest""]",6137.44924046034,6138.696101099387,5432.626924175814,1.1299682799460211,0.7600478369504022,0.4868128020970409,"[""gibraltar""]",accepted_modeled_shortest_sea_route,True,True,
T100000130240,Sabine Pass LNG Terminal,29.7540967,-93.8740512,T100000130466,Adriatic LNG Terminal,45.091667,12.586111,searoute,1.6.0,naut,"[""northwest""]",6381.329695480135,6389.048431144803,4788.66485362157,1.3342024606948417,0.7600478369504022,6.95868782771672,"[""gibraltar""]",accepted_modeled_shortest_sea_route,True,True,
T100000130240,Sabine Pass LNG Terminal,29.7540967,-93.8740512,T100000130467,Futtsu LNG Terminal,35.3451724,139.8213313,searoute,1.6.0,naut,"[""northwest""]",9305.857478909054,9313.150304181596,5859.68230913974,1.5893609606881332,0.7600478369504022,6.532777435592581,"[""panama""]",accepted_modeled_shortest_sea_route,True,True,
T100000130240,Sabine Pass LNG Terminal,29.7540967,-93.8740512,T100000130474,Toscana FSRU,43.644444,9.988889,searoute,1.6.0,naut,"[""northwest""]",5595.491212055802,5598.963044856865,4739.032826045985,1.1814569027850275,0.7600478369504022,2.711784964113018,"[""gibraltar""]",accepted_modeled_shortest_sea_route,True,True,
T100000130240,Sabine Pass LNG Terminal,29.7540967,-93.8740512,T100000130488,Klaipeda FSRU,55.66451,21.13762,searoute,1.6.0,naut,"[""northwest""]",5537.061664141366,5541.9305641745905,4701.247015491032,1.178821394815765,0.7600478369504022,4.108852196273891,[],accepted_modeled_shortest_sea_route,True,True,
T100000130240,Sabine Pass LNG Terminal,29.7540967,-93.8740512,T100000130492,Gate LNG Terminal,51.971111,4.068889,searoute,1.6.0,naut,"[""northwest""]",4979.209076556875,4980.961381370187,4293.95828514151,1.1599929600168524,0.7600478369504022,0.992256976362545,[],accepted_modeled_shortest_sea_route,True,True,
T100000130240,Sabine Pass LNG Terminal,29.7540967,-93.8740512,T100000130498,Świnoujście Polskie LNG Terminal,53.909167,14.294722,searoute,1.6.0,naut,"[""northwest""]",5349.38948168587,5351.85256784826,4564.324107374875,1.172539995396235,0.7600478369504022,1.703038325439718,[],accepted_modeled_shortest_sea_route,True,True,
T100000130240,Sabine Pass LNG Terminal,29.7540967,-93.8740512,T100000130500,Sines LNG Terminal,37.9419,-8.8435,searoute,1.6.0,naut,"[""northwest""]",4549.308616440364,4553.8347700422855,4120.346582757894,1.105206729234472,0.7600478369504022,3.7661057649715177,[],accepted_modeled_shortest_sea_route,True,True,
T100000130240,Sabine Pass LNG Terminal,29.7540967,-93.8740512,T100000130522,Barcelona LNG Terminal,41.3394,2.1583,searoute,1.6.0,naut,"[""northwest""]",5245.919117278866,5249.505287139918,4501.319309462542,1.166214819753969,0.7600478369504022,2.8261220241024443,"[""gibraltar""]",accepted_modeled_shortest_sea_route,True,True,
T100000130240,Sabine Pass LNG Terminal,29.7540967,-93.8740512,T100000130524,Bilbao LNG Terminal,43.3612,-3.09473,searoute,1.6.0,naut,"[""northwest""]",4857.564819342335,4861.376219111571,4238.869565319808,1.1468567607941473,0.7600478369504022,3.0513519322856024,[],accepted_modeled_shortest_sea_route,True,True,
T100000130240,Sabine Pass LNG Terminal,29.7540967,-93.8740512,T100000130526,Cartagena LNG Terminal (Spain),37.57457,-0.9595,searoute,1.6.0,naut,"[""northwest""]",4950.470335055822,4958.251964894365,4471.575735689329,1.1088377471325577,0.7600478369504022,7.021582001592477,"[""gibraltar""]",accepted_modeled_shortest_sea_route,True,True,
T100000130240,Sabine Pass LNG Terminal,29.7540967,-93.8740512,T100000130532,Huelva LNG Terminal,37.17355,-6.911,searoute,1.6.0,naut,"[""northwest""]",4658.647166505539,4665.409813147255,4222.958932326315,1.1047727169293604,0.7600478369504022,6.002598804765706,[],accepted_modeled_shortest_sea_route,True,True,
T100000130240,Sabine Pass LNG Terminal,29.7540967,-93.8740512,T100000130533,Yokkaichi Works LNG Terminal,34.97726,136.666458,searoute,1.6.0,naut,"[""northwest""]",9462.666648593775,9468.877219318209,5982.920213665389,1.5826514279248887,0.7600478369504022,5.450522887484362,"[""panama""]",accepted_modeled_shortest_sea_route,True,True,
T100000130240,Sabine Pass LNG Terminal,29.7540967,-93.8740512,T100000130534,Mugardos LNG Terminal,43.4613,-8.2395,searoute,1.6.0,naut,"[""northwest""]",4603.455411859166,4607.897625927308,4027.916371698129,1.1439903912366147,0.7600478369504022,3.6821662311914705,[],accepted_modeled_shortest_sea_route,True,True,
T100000130240,Sabine Pass LNG Terminal,29.7540967,-93.8740512,T100000130545,Marmara LNG Terminal,40.9920172,27.9860703,searoute,1.6.0,naut,"[""northwest""]",6438.72731303069,6458.671733297555,5473.6773981537635,1.1799511121126764,0.7600478369504022,19.184372429914106,"[""gibraltar""]",accepted_modeled_shortest_sea_route,True,True,
T100000130240,Sabine Pass LNG Terminal,29.7540967,-93.8740512,T100000130553,Grain LNG Terminal,51.45107,0.67987,searoute,1.6.0,naut,"[""northwest""]",4912.989987107044,4920.071847864295,4191.287342938742,1.1738808259360625,0.7600478369504022,6.321812920300206,[],accepted_modeled_shortest_sea_route,True,True,
T100000130240,Sabine Pass LNG Terminal,29.7540967,-93.8740512,T100000130557,South Hook LNG Terminal,51.7152,-5.07627,searoute,1.6.0,naut,"[""northwest""]",4679.310705109354,4682.554133834356,3984.8627783913666,1.1750854155446322,0.7600478369504022,2.483380888052329,[],accepted_modeled_shortest_sea_route,True,True,
T100000130240,Sabine Pass LNG Terminal,29.7540967,-93.8740512,T100000130560,Quintero LNG Terminal,-32.783333,-71.533333,searoute,1.6.0,naut,"[""northwest""]",4163.311656795794,4190.956022715463,3963.999385048321,1.0572544583440635,0.7600478369504022,26.884318082718615,"[""panama""]",accepted_modeled_shortest_sea_route,True,True,
T100000130240,Sabine Pass LNG Terminal,29.7540967,-93.8740512,T100000130562,Cartagena FSRU (Colombia),10.4,-75.5,searoute,1.6.0,naut,"[""northwest""]",1717.368470954486,1720.2265496525074,1551.9115395741376,1.1084565748667332,0.7600478369504022,2.0980308610709297,[],accepted_modeled_shortest_sea_route,True,True,
T100000130240,Sabine Pass LNG Terminal,29.7540967,-93.8740512,T100000130566,Andrés LNG Terminal,18.406993,-69.628234,searoute,1.6.0,naut,"[""northwest""]",1640.8019393711222,1654.8988734447053,1488.8820410809817,1.111504355471431,0.7600478369504022,13.336886236632658,[],accepted_modeled_shortest_sea_route,True,True,
T100000130240,Sabine Pass LNG Terminal,29.7540967,-93.8740512,T100000130575,Costa Norte LNG Terminal,9.3389775,-79.90797,searoute,1.6.0,naut,"[""northwest""]",1480.5555658412047,1489.181089703437,1455.108844166528,1.023415599234039,0.7600478369504022,7.865476025281794,"[""panama""]",accepted_modeled_shortest_sea_route,True,True,
T100000130240,Sabine Pass LNG Terminal,29.7540967,-93.8740512,T100000130591,Aqaba Jordan FSRU,29.3752527,34.9635687,searoute,1.6.0,naut,"[""northwest""]",7072.667236528854,7078.953342641749,6205.537477910915,1.1407478188375826,0.7600478369504022,5.526058275944736,"[""suez"",""gibraltar""]",accepted_modeled_shortest_sea_route,True,True,
T100000130240,Sabine Pass LNG Terminal,29.7540967,-93.8740512,T100000130603,Jebel Ali FLNG Terminal,25.03103,55.0667,searoute,1.6.0,naut,"[""northwest""]",9595.869785403089,9614.562888982558,7062.9843402711285,1.3612606832727994,0.7600478369504022,17.933055742520523,"[""suez"",""ormuz"",""gibraltar"",""babalmandab""]",accepted_modeled_shortest_sea_route,True,True,
T100000130240,Sabine Pass LNG Terminal,29.7540967,-93.8740512,T100000130685,Ain Sokhna FSRU,29.64863,32.355923,searoute,1.6.0,naut,"[""northwest""]",6729.55528021096,6743.41616985179,6097.839608051271,1.105869718342236,0.7600478369504022,13.100841803879991,"[""suez"",""gibraltar""]",accepted_modeled_shortest_sea_route,True,True,
T100000130240,Sabine Pass LNG Terminal,29.7540967,-93.8740512,T100000130925,Bahia FSRU,-12.785422,-38.703511,searoute,1.6.0,naut,"[""northwest""]",4676.141328482593,4680.487847993705,4086.0459065853015,1.1454809747610442,0.7600478369504022,3.5864716741617158,[],accepted_modeled_shortest_sea_route,True,True,
T100000130240,Sabine Pass LNG Terminal,29.7540967,-93.8740512,T100000130926,New Fortress Barcarena FSRU,-1.539174,-48.754139,searoute,1.6.0,naut,"[""northwest""]",3342.5212352768544,3346.516469603738,3194.0529236674197,1.0477335690985543,0.7600478369504022,3.235186489933206,[],accepted_modeled_shortest_sea_route,True,True,
T100000130240,Sabine Pass LNG Terminal,29.7540967,-93.8740512,T100000131096,Piombino FSRU,42.932151,10.54641,searoute,1.6.0,naut,"[""northwest""]",5599.579178075776,5600.980524242659,4781.962193431195,1.1712724395722993,0.7600478369504022,0.6412983299322667,"[""gibraltar""]",accepted_modeled_shortest_sea_route,True,True,
T100000130240,Sabine Pass LNG Terminal,29.7540967,-93.8740512,T100000131141,Mukran FSRU,54.478384,13.598351,searoute,1.6.0,naut,"[""northwest""]",5327.950042956189,5342.620424742239,4525.620854555216,1.1805276218321914,0.7600478369504022,13.910333949100195,[],accepted_modeled_shortest_sea_route,True,True,
T100000130242,Plaquemines LNG Terminal,29.600411,-89.886404,T100000130272,Summit FSRU,21.562987,91.821147,searoute,1.6.0,naut,"[""northwest""]",11207.556840101583,11230.004802946532,7733.823399465281,1.4520637753020038,4.676936981720172,17.771025863230413,"[""suez"",""gibraltar"",""babalmandab""]",accepted_modeled_shortest_sea_route,True,True,
T100000130242,Plaquemines LNG Terminal,29.600411,-89.886404,T100000130309,Singapore LNG Terminal,1.23616,103.67135,searoute,1.6.0,naut,"[""northwest""]",11509.639108928555,11516.755258839305,8799.193052148781,1.3088422075279833,4.676936981720172,2.4392129290291678,"[""suez"",""gibraltar"",""malacca"",""babalmandab""]",accepted_modeled_shortest_sea_route,True,True,
T100000130242,Plaquemines LNG Terminal,29.600411,-89.886404,T100000130312,Incheon LNG Terminal,37.35124,126.602,searoute,1.6.0,naut,"[""northwest""]",9965.17738445939,9984.104624841697,6294.282206779142,1.5862181416156553,4.676936981720172,14.250303400587317,"[""panama""]",accepted_modeled_shortest_sea_route,True,True,
T100000130242,Plaquemines LNG Terminal,29.600411,-89.886404,T100000130317,Taichung LNG Terminal,24.25304,120.49586,searoute,1.6.0,naut,"[""northwest""]",10363.118411176945,10372.661467539148,7129.787640094764,1.454834560458421,4.676936981720172,4.866119380483603,"[""panama""]",accepted_modeled_shortest_sea_route,True,True,
T100000130242,Plaquemines LNG Terminal,29.600411,-89.886404,T100000130426,Zeebrugge LNG Terminal,51.353,3.22241,searoute,1.6.0,naut,"[""northwest""]",4756.145715683768,4771.87241649973,4150.303224425366,1.149764766202215,4.676936981720172,11.049763834242558,[],accepted_modeled_shortest_sea_route,True,True,
T100000130242,Plaquemines LNG Terminal,29.600411,-89.886404,T100000130427,Dahej LNG Terminal,21.6746,72.536,searoute,1.6.0,naut,"[""northwest""]",9562.725249799965,9585.650140577505,7565.398030615864,1.2670384428930281,4.676936981720172,18.247953795819747,"[""suez"",""gibraltar"",""babalmandab""]",accepted_modeled_shortest_sea_route,True,True,
T100000130242,Plaquemines LNG Terminal,29.600411,-89.886404,T100000130446,Dunkirk LNG Terminal,51.03361,2.19653,searoute,1.6.0,naut,"[""northwest""]",4701.755115990367,4711.831476760563,4121.3559152437565,1.1432721593718225,4.676936981720172,5.399423788476259,[],accepted_modeled_shortest_sea_route,True,True,
T100000130242,Plaquemines LNG Terminal,29.600411,-89.886404,T100000130448,Fos Cavaou LNG Terminal,43.41963,4.90102,searoute,1.6.0,naut,"[""northwest""]",5227.821280610141,5235.048559386025,4402.977779627946,1.1889791003733816,4.676936981720172,2.5503417941633293,"[""gibraltar""]",accepted_modeled_shortest_sea_route,True,True,
T100000130242,Plaquemines LNG Terminal,29.600411,-89.886404,T100000130456,Montoir LNG Terminal,47.30296,-2.14278,searoute,1.6.0,naut,"[""northwest""]",4591.858967742021,4597.933655704163,4039.474069863349,1.138250568312153,4.676936981720172,1.397750980421332,[],accepted_modeled_shortest_sea_route,True,True,
T100000130242,Plaquemines LNG Terminal,29.600411,-89.886404,T100000130458,Wilhelmshaven FSRU,53.6416299,8.1113678,searoute,1.6.0,naut,"[""northwest""]",4956.833004463014,4971.118829693786,4261.047547298472,1.1666424217316007,4.676936981720172,9.60888824905183,[],accepted_modeled_shortest_sea_route,True,True,
T100000130242,Plaquemines LNG Terminal,29.600411,-89.886404,T100000130460,Brunsbüttel FSRU,53.887255,9.171014,searoute,1.6.0,naut,"[""northwest""]",4966.865550667698,4973.628129045791,4289.038060257074,1.1596138945774905,4.676936981720172,2.0856413963726963,[],accepted_modeled_shortest_sea_route,True,True,
T100000130242,Plaquemines LNG Terminal,29.600411,-89.886404,T100000130462,Revithoussa LNG Terminal,37.96,23.4023,searoute,1.6.0,naut,"[""northwest""]",5956.012839963476,5961.176589747293,5290.807589129643,1.1267044755123912,4.676936981720172,0.4868128020970409,"[""gibraltar""]",accepted_modeled_shortest_sea_route,True,True,
T100000130242,Plaquemines LNG Terminal,29.600411,-89.886404,T100000130466,Adriatic LNG Terminal,45.091667,12.586111,searoute,1.6.0,naut,"[""northwest""]",6199.8932949832715,6211.528919792709,4650.241682396682,1.3357432460566987,4.676936981720172,6.95868782771672,"[""gibraltar""]",accepted_modeled_shortest_sea_route,True,True,
T100000130242,Plaquemines LNG Terminal,29.600411,-89.886404,T100000130474,Toscana FSRU,43.644444,9.988889,searoute,1.6.0,naut,"[""northwest""]",5414.054811558938,5421.443533504771,4594.65719072198,1.1799451642338683,4.676936981720172,2.711784964113018,"[""gibraltar""]",accepted_modeled_shortest_sea_route,True,True,
T100000130242,Plaquemines LNG Terminal,29.600411,-89.886404,T100000130492,Gate LNG Terminal,51.971111,4.068889,searoute,1.6.0,naut,"[""northwest""]",4797.772676060012,4803.441870018094,4165.732039855556,1.1530846977340987,4.676936981720172,0.992256976362545,[],accepted_modeled_shortest_sea_route,True,True,
T100000130242,Plaquemines LNG Terminal,29.600411,-89.886404,T100000130528,El Musel LNG Terminal,43.5696,-5.6934,searoute,1.6.0,naut,"[""northwest""]",4572.655642069843,4578.566070722949,3972.2679828071336,1.1526327253196433,4.676936981720172,1.2334916713857116,[],accepted_modeled_shortest_sea_route,True,True,
T100000130242,Plaquemines LNG Terminal,29.600411,-89.886404,T100000130532,Huelva LNG Terminal,37.17355,-6.911,searoute,1.6.0,naut,"[""northwest""]",4477.210766008676,4487.890301795162,4050.8541736294865,1.1078874008871318,4.676936981720172,6.002598804765706,[],accepted_modeled_shortest_sea_route,True,True,
T100000130242,Plaquemines LNG Terminal,29.600411,-89.886404,T100000130557,South Hook LNG Terminal,51.7152,-5.07627,searoute,1.6.0,naut,"[""northwest""]",4497.874304612491,4505.034622482263,3849.939000510309,1.1701574029835593,4.676936981720172,2.483380888052329,[],accepted_modeled_shortest_sea_route,True,True,
T100000130242,Plaquemines LNG Terminal,29.600411,-89.886404,T100000130566,Andrés LNG Terminal,18.406993,-69.628234,searoute,1.6.0,naut,"[""northwest""]",1515.0855506446724,1533.0993738630252,1295.305626906518,1.1835811888846746,4.676936981720172,13.336886236632658,[],accepted_modeled_shortest_sea_route,True,True,
T100000130242,Plaquemines LNG Terminal,29.600411,-89.886404,T100000130575,Costa Norte LNG Terminal,9.3389775,-79.90797,searoute,1.6.0,naut,"[""northwest""]",1364.937444875753,1377.4798578827551,1339.4995367265271,1.0283541129465743,4.676936981720172,7.865476025281794,"[""panama""]",accepted_modeled_shortest_sea_route,True,True,
T100000130242,Plaquemines LNG Terminal,29.600411,-89.886404,T100000130591,Aqaba Jordan FSRU,29.3752527,34.9635687,searoute,1.6.0,naut,"[""northwest""]",6891.23083603199,6901.433831289655,6063.618640401724,1.1381708251415403,4.676936981720172,5.526058275944736,"[""suez"",""gibraltar""]",accepted_modeled_shortest_sea_route,True,True,
T100000130242,Plaquemines LNG Terminal,29.600411,-89.886404,T100000130685,Ain Sokhna FSRU,29.64863,32.355923,searoute,1.6.0,naut,"[""northwest""]",6548.118879714096,6565.896658499696,5952.2323871490735,1.1030981708099183,4.676936981720172,13.100841803879991,"[""suez"",""gibraltar""]",accepted_modeled_shortest_sea_route,True,True,
T100000130242,Plaquemines LNG Terminal,29.600411,-89.886404,T100000131096,Piombino FSRU,42.932151,10.54641,searoute,1.6.0,naut,"[""northwest""]",5418.142777578912,5423.461012890564,4636.4751736753615,1.1697379603547742,4.676936981720172,0.6412983299322667,"[""gibraltar""]",accepted_modeled_shortest_sea_route,True,True,
T100000130243,Arzew-Bethioua LNG Terminal,35.80452,-0.24097,T100000130314,Samcheok LNG Terminal,37.1683,129.3502,searoute,1.6.0,naut,"[""northwest""]",9522.642302118773,9569.988966245748,5604.74593832358,1.70747953101835,5.746534490804044,41.60012963617102,"[""suez"",""malacca"",""babalmandab""]",accepted_expanded_endpoint_snap,False,True,
T100000130243,Arzew-Bethioua LNG Terminal,35.80452,-0.24097,T100000130430,Krk FSRU,45.2005056,14.5338466,searoute,1.6.0,naut,"[""northwest""]",1456.0293823941088,1469.652601696582,876.8739305706181,1.6760135641622034,5.746534490804044,7.876684811669116,[],accepted_modeled_shortest_sea_route,True,True,
T100000130243,Arzew-Bethioua LNG Terminal,35.80452,-0.24097,T100000130448,Fos Cavaou LNG Terminal,43.41963,4.90102,searoute,1.6.0,naut,"[""northwest""]",541.729619312596,550.0264955975633,515.1132722607975,1.0677777592169855,5.746534490804044,2.5503417941633293,[],accepted_modeled_shortest_sea_route,True,True,
T100000130243,Arzew-Bethioua LNG Terminal,35.80452,-0.24097,T100000130522,Barcelona LNG Terminal,41.3394,2.1583,searoute,1.6.0,naut,"[""northwest""]",378.391055484459,386.9637119993655,350.8408298139411,1.1029608845828496,5.746534490804044,2.8261220241024443,[],accepted_modeled_shortest_sea_route,True,True,
T100000130243,Arzew-Bethioua LNG Terminal,35.80452,-0.24097,T100000130526,Cartagena LNG Terminal (Spain),37.57457,-0.9595,searoute,1.6.0,naut,"[""northwest""]",169.45730525975304,182.22542175214954,111.76215893526224,1.630475140138469,5.746534490804044,7.021582001592477,[],accepted_modeled_shortest_sea_route,True,True,
T100000130243,Arzew-Bethioua LNG Terminal,35.80452,-0.24097,T100000130536,Sagunto LNG Terminal,39.6329,-0.2152,searoute,1.6.0,naut,"[""northwest""]",257.09778961569305,263.3668950688849,229.86095406671194,1.1457661269101347,5.746534490804044,0.5225709623878035,[],accepted_modeled_shortest_sea_route,True,True,
T100000130243,Arzew-Bethioua LNG Terminal,35.80452,-0.24097,T100000130541,Etki FSRU,38.74443,26.895665,searoute,1.6.0,naut,"[""northwest""]",1445.0383518877602,1452.1453560136247,1303.6117679278902,1.1139400485175357,5.746534490804044,1.3604696350602548,[],accepted_modeled_shortest_sea_route,True,True,
T100000130243,Arzew-Bethioua LNG Terminal,35.80452,-0.24097,T100000130543,Izmir Aliaga LNG Terminal,38.8224549,26.9141109,searoute,1.6.0,naut,"[""northwest""]",1445.0383518877602,1454.603042999877,1304.4245342115157,1.115130085987795,5.746534490804044,3.8181566213126454,[],accepted_modeled_shortest_sea_route,True,True,
T100000130243,Arzew-Bethioua LNG Terminal,35.80452,-0.24097,T100000130545,Marmara LNG Terminal,40.9920172,27.9860703,searoute,1.6.0,naut,"[""northwest""]",1532.1210520489576,1557.051958969676,1357.841147891762,1.1467114259920732,5.746534490804044,19.184372429914106,[],accepted_modeled_shortest_sea_route,True,True,
T100000130243,Arzew-Bethioua LNG Terminal,35.80452,-0.24097,T100000130553,Grain LNG Terminal,51.45107,0.67987,searoute,1.6.0,naut,"[""northwest""]",1573.885865547131,1585.9542129582355,940.2582638507636,1.686721908152201,5.746534490804044,6.321812920300206,"[""gibraltar""]",accepted_modeled_shortest_sea_route,True,True,
T100000130243,Arzew-Bethioua LNG Terminal,35.80452,-0.24097,T100000130618,Dörtyol FSRU,36.8509903,36.1259759,searoute,1.6.0,naut,"[""northwest""]",1841.8165241205381,1853.980891136121,1749.5519800426848,1.0596889445324673,5.746534490804044,6.4178325247787,[],accepted_modeled_shortest_sea_route,True,True,
T100000130245,Angola LNG Terminal,-6.11957,12.33596,T100000130272,Summit FSRU,21.562987,91.821147,searoute,1.6.0,naut,"[""northwest""]",7407.310680204741,7428.909065610584,4956.650354421683,1.4987760956314926,3.8273595426114335,17.771025863230413,"[""south_africa""]",accepted_modeled_shortest_sea_route,True,True,
T100000130245,Angola LNG Terminal,-6.11957,12.33596,T100000130321,Map Ta Phut LNG Terminal 1,12.651686,101.159533,searoute,1.6.0,naut,"[""northwest""]",8229.371814499102,8240.301916185552,5415.44191286598,1.5216305610458647,3.8273595426114335,7.102742143839568,"[""south_africa"",""sunda""]",accepted_modeled_shortest_sea_route,True,True,
T100000130245,Angola LNG Terminal,-6.11957,12.33596,T100000130427,Dahej LNG Terminal,21.6746,72.536,searoute,1.6.0,naut,"[""northwest""]",6618.329242508982,6640.404555847414,3913.2005996995217,1.696924138352964,3.8273595426114335,18.247953795819747,"[""south_africa""]",accepted_modeled_shortest_sea_route,True,True,
T100000130245,Angola LNG Terminal,-6.11957,12.33596,T100000130429,Dabhol LNG Terminal,17.54,73.16,searoute,1.6.0,naut,"[""northwest""]",6492.459196892206,6582.788918577754,3874.3588096462895,1.699065378815219,3.8273595426114335,86.50236214293624,"[""south_africa""]",endpoint_snap_exceeds_expanded_threshold,False,False,
T100000130245,Angola LNG Terminal,-6.11957,12.33596,T100000130431,Dhamra LNG Terminal,20.821109,86.965264,searoute,1.6.0,naut,"[""northwest""]",7268.856246885701,7331.703350833167,4681.266947005278,1.5661792915961434,3.8273595426114335,59.0197444048548,"[""south_africa""]",accepted_expanded_endpoint_snap,False,True,
T100000130245,Angola LNG Terminal,-6.11957,12.33596,T100000130439,Hazira LNG Terminal,21.098,72.624,searoute,1.6.0,naut,"[""northwest""]",6590.26534065993,6600.6016958089685,3907.2270506957584,1.6893314901251009,3.8273595426114335,6.508995606426381,"[""south_africa""]",accepted_modeled_shortest_sea_route,True,True,
T100000130245,Angola LNG Terminal,-6.11957,12.33596,T100000130446,Dunkirk LNG Terminal,51.03361,2.19653,searoute,1.6.0,naut,"[""northwest""]",4772.786482834215,4782.013266165303,3471.3420246992528,1.3775690301158392,3.8273595426114335,5.399423788476259,[],accepted_modeled_shortest_sea_route,True,True,
T100000130245,Angola LNG Terminal,-6.11957,12.33596,T100000130447,Kochi LNG Terminal,9.9787,76.2261,searoute,1.6.0,naut,"[""northwest""]",6342.523011882539,6352.723857961249,3940.9609944446706,1.6119732894886023,3.8273595426114335,6.373486536098771,"[""south_africa""]",accepted_modeled_shortest_sea_route,True,True,
T100000130245,Angola LNG Terminal,-6.11957,12.33596,T100000130460,Brunsbüttel FSRU,53.887255,9.171014,searoute,1.6.0,naut,"[""northwest""]",5103.79412433409,5109.707125273075,3606.3866529062016,1.41684949980486,3.8273595426114335,2.0856413963726963,[],accepted_modeled_shortest_sea_route,True,True,
T100000130245,Angola LNG Terminal,-6.11957,12.33596,T100000130492,Gate LNG Terminal,51.971111,4.068889,searoute,1.6.0,naut,"[""northwest""]",4868.80404290386,4873.623659422834,3513.5263508657813,1.387103204227259,3.8273595426114335,0.992256976362545,[],accepted_modeled_shortest_sea_route,True,True,
T100000130245,Angola LNG Terminal,-6.11957,12.33596,T100000130526,Cartagena LNG Terminal (Spain),37.57457,-0.9595,searoute,1.6.0,naut,"[""northwest""]",4039.4776973159255,4050.326638860129,2726.9823292693477,1.4852779188874872,3.8273595426114335,7.021582001592477,"[""gibraltar""]",accepted_modeled_shortest_sea_route,True,True,
