date,target,unit,corridor,portname,basin_group,value,is_pre_cutoff,eligible_for_admission
2024-06-11,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,416178.0,True,True
2024-06-12,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,201374.0,True,True
2024-06-13,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,211568.0,True,True
2024-06-14,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,3656.0,True,True
2024-06-15,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,514085.0,True,True
2024-06-16,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,434543.0,True,True
2024-06-17,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,504776.0,True,True
2024-06-18,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,257708.0,True,True
2024-06-19,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,787035.0,True,True
2024-06-20,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,622994.0,True,True
2024-06-21,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,512344.0,True,True
2024-06-22,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,136556.0,True,True
2024-06-23,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,605612.0,True,True
2024-06-24,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,91225.0,True,True
2024-06-25,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,157085.0,True,True
2024-06-26,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,230633.0,True,True
2024-06-27,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,555820.0,True,True
2024-06-28,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,198125.0,True,True
2024-06-29,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,52907.0,True,True
2024-06-30,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,157044.0,True,True
2024-07-01,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,663762.0,True,True
2024-07-02,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,644403.0,True,True
2024-07-03,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,564615.0,True,True
2024-07-04,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,92035.0,True,True
2024-07-05,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,319487.0,True,True
2024-07-06,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,795626.0,True,True
2024-07-07,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,419472.0,True,True
2024-07-08,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,598330.0,True,True
2024-07-09,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,451483.0,True,True
2024-07-10,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,739270.0,True,True
2024-07-11,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,204650.0,True,True
2024-07-12,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,212282.0,True,True
2024-07-13,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,80781.0,True,True
2024-07-14,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,129409.0,True,True
2024-07-15,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,342729.0,True,True
2024-07-16,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,690999.0,True,True
2024-07-17,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,59493.0,True,True
2024-07-18,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,190041.0,True,True
2024-07-19,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,24759.0,True,True
2024-07-20,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,142608.0,True,True
2024-07-21,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,335088.0,True,True
2024-07-22,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,372036.0,True,True
2024-07-23,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,394379.0,True,True
2024-07-24,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,147498.0,True,True
2024-07-25,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,214233.0,True,True
2024-07-26,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,3619.0,True,True
2024-07-27,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,171201.0,True,True
2024-07-28,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,61214.0,True,True
2024-07-29,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,172661.0,True,True
2024-07-30,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,123963.0,True,True
2024-07-31,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,276671.0,True,True
2024-08-01,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,195936.0,True,True
2024-08-02,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,68857.0,True,True
2024-08-03,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,177912.0,True,True
2024-08-04,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,438431.0,True,True
2024-08-05,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,280129.0,True,True
2024-08-06,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,798254.0,True,True
2024-08-07,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,937363.0,True,True
2024-08-08,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,35454.0,True,True
2024-08-09,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,386337.0,True,True
2024-08-10,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,305834.0,True,True
2024-08-11,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,531904.0,True,True
2024-08-12,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,452070.0,True,True
2024-08-13,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,145448.0,True,True
2024-08-14,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,338096.0,True,True
2024-08-15,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,66458.0,True,True
2024-08-16,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,140220.0,True,True
2024-08-17,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,174959.0,True,True
2024-08-18,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,714349.0,True,True
2024-08-19,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,322090.0,True,True
2024-08-20,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,133831.0,True,True
2024-08-21,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,287284.0,True,True
2024-08-22,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,361565.0,True,True
2024-08-23,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,171216.0,True,True
2024-08-24,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,374726.0,True,True
2024-08-25,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,141494.0,True,True
2024-08-26,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,513534.0,True,True
2024-08-27,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,149798.0,True,True
2024-08-28,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,704314.0,True,True
2024-08-29,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,76125.0,True,True
2024-08-30,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,565035.0,True,True
2024-08-31,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,24611.0,True,True
2024-09-01,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,785760.0,True,True
2024-09-02,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,302305.0,True,True
2024-09-03,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,11326.0,True,True
2024-09-04,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,531390.0,True,True
2024-09-05,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,176127.0,True,True
2024-09-06,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,598670.0,True,True
2024-09-07,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,260517.0,True,True
2024-09-08,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,72696.0,True,True
2024-09-09,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,3760.0,True,True
2024-09-10,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,248471.0,True,True
2024-09-11,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,761729.0,True,True
2024-09-12,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,109327.0,True,True
2024-09-13,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,9174.0,True,True
2024-09-14,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,368924.0,True,True
2024-09-15,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,395689.0,True,True
2024-09-16,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,68512.0,True,True
2024-09-17,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,510283.0,True,True
2024-09-18,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,274263.0,True,True
2024-09-19,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,50373.0,True,True
2024-09-20,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,584476.0,True,True
2024-09-21,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,91942.0,True,True
2024-09-22,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,457425.0,True,True
2024-09-23,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,214370.0,True,True
2024-09-24,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,53666.0,True,True
2024-09-25,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,646821.0,True,True
2024-09-26,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,234484.0,True,True
2024-09-27,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,395992.0,True,True
2024-09-28,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,23137.0,True,True
2024-09-29,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,330727.0,True,True
2024-09-30,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,345556.0,True,True
2024-10-01,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,153980.0,True,True
2024-10-02,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,45917.0,True,True
2024-10-03,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,251847.0,True,True
2024-10-04,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,288183.0,True,True
2024-10-05,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,284198.0,True,True
2024-10-06,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,169112.0,True,True
2024-10-07,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,105970.0,True,True
2024-10-08,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,502078.0,True,True
2024-10-09,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,637608.0,True,True
2024-10-10,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,622418.0,True,True
2024-10-11,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,260768.0,True,True
2024-10-12,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,244403.0,True,True
2024-10-13,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,137053.0,True,True
2024-10-14,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,654473.0,True,True
2024-10-15,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,135549.0,True,True
2024-10-16,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,78416.0,True,True
2024-10-17,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,239537.0,True,True
2024-10-18,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,175000.0,True,True
2024-10-19,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,285403.0,True,True
2024-10-20,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,101403.0,True,True
2024-10-21,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,67330.0,True,True
2024-10-22,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,192777.0,True,True
2024-10-23,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,291319.0,True,True
2024-10-24,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,387928.0,True,True
2024-10-25,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,56779.0,True,True
2024-10-26,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,429473.0,True,True
2024-10-27,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,489523.0,True,True
2024-10-28,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,444258.0,True,True
2024-10-29,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,290321.0,True,True
2024-10-30,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,428647.0,True,True
2024-10-31,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,122666.0,True,True
2024-11-01,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,133561.0,True,True
2024-11-02,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,206102.0,True,True
2024-11-03,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,668050.0,True,True
2024-11-04,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,204118.0,True,True
2024-11-05,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,372573.0,True,True
2024-11-06,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,84382.0,True,True
2024-11-07,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,181029.0,True,True
2024-11-08,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,109344.0,True,True
2024-11-09,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,32948.0,True,True
2024-11-10,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,257167.0,True,True
2024-11-11,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,49187.0,True,True
2024-11-12,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,238254.0,True,True
2024-11-13,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,178829.0,True,True
2024-11-14,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,98094.0,True,True
2024-11-15,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,396537.0,True,True
2024-11-16,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,459467.0,True,True
2024-11-17,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,33059.0,True,True
2024-11-18,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,115238.0,True,True
2024-11-19,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,527367.0,True,True
2024-11-20,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,256812.0,True,True
2024-11-21,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,145077.0,True,True
2024-11-22,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,32412.0,True,True
2024-11-23,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,145727.0,True,True
2024-11-24,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,133506.0,True,True
2024-11-25,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,73584.0,True,True
2024-11-26,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,109818.0,True,True
2024-11-27,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,640400.0,True,True
2024-11-28,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,611975.0,True,True
2024-11-29,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,147507.0,True,True
2024-11-30,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,34923.0,True,True
2024-12-01,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,58454.0,True,True
2024-12-02,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,705466.0,True,True
2024-12-03,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,100456.0,True,True
2024-12-04,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,198410.0,True,True
2024-12-05,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,118451.0,True,True
2024-12-06,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,439786.0,True,True
2024-12-07,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,139000.0,True,True
2024-12-08,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,466859.0,True,True
2024-12-09,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,49394.0,True,True
2024-12-10,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,129888.0,True,True
2024-12-11,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,242454.0,True,True
2024-12-12,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,476096.0,True,True
2024-12-13,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,180304.0,True,True
2024-12-14,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,135161.0,True,True
2024-12-15,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,123876.0,True,True
2024-12-16,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,406006.0,True,True
2024-12-17,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,317231.0,True,True
2024-12-18,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,203141.0,True,True
2024-12-19,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,22199.0,True,True
2024-12-20,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,240283.0,True,True
2024-12-21,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,41453.0,True,True
2024-12-22,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,8827.0,True,True
2024-12-23,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,282998.0,True,True
2024-12-24,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,567171.0,True,True
2024-12-25,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,346468.0,True,True
2024-12-26,capacity_tanker,daily_tanker_deadweight_capacity,sunda_strait,Sunda Strait,maritime_southeast_asia_oceania,709891.0,True,True
