period,destination_unit,destination_unit_type,unit_of_measure,measurement_basis,edge_total_value,gulf_edge_value,non_gulf_edge_value,oman_excluded_value,gulf_share,non_gulf_share,source_count,source_hhi,source_entropy,source_entropy_normalized,post_treatment,admissibility_note
2024-01,China,importer,t,weight_ton,7222332.446000002,1959181.621,5263150.825000002,64024.898,0.2712671613565875,0.7287328386434124,14,0.1978454213718023,1.928575814834627,0.730782083887427,False,strict origin-split national customs; weight basis
2024-02,China,importer,t,weight_ton,5882906.995,1692485.049,4190421.946,203581.399,0.287695360548531,0.712304639451469,15,0.19469411872840955,1.944584785555002,0.7180756046411296,False,strict origin-split national customs; weight basis
2024-03,China,importer,t,weight_ton,6578541.974999999,1794216.115,4784325.8599999985,126989.649,0.2727376555197856,0.7272623444802143,12,0.20766047476665278,1.926435675090177,0.7752547465936117,False,strict origin-split national customs; weight basis
2024-04,China,importer,t,weight_ton,6169872.631999999,1505215.745,4664656.886999999,63861.0,0.24396220712777922,0.7560377928722208,12,0.21357569313183547,1.8353730064134282,0.7386084328640727,False,strict origin-split national customs; weight basis
2024-05,China,importer,t,weight_ton,6512208.342999999,1158026.5459999999,5354181.796999999,200365.476,0.17782394005326435,0.8221760599467356,13,0.21782830986290203,1.9358004713113537,0.7547129403081723,False,strict origin-split national customs; weight basis
2024-06,China,importer,t,weight_ton,5557338.930000002,984430.259,4572908.671000002,62401.434,0.17714058318195822,0.8228594168180419,14,0.23504046224070563,1.887584364187496,0.7152494729861296,False,strict origin-split national customs; weight basis
2024-07,China,importer,t,weight_ton,5827788.945,1419144.77,4408644.175000001,193259.849,0.24351341192916173,0.7564865880708384,11,0.19522423171330985,1.8674858097199156,0.7788020731783414,False,strict origin-split national customs; weight basis
2024-08,China,importer,t,weight_ton,6479664.779,1671025.638,4808639.141,0.0,0.25788766780276057,0.7421123321972394,12,0.1927440240494524,1.9075283182828144,0.7676458664737185,False,strict origin-split national customs; weight basis
2024-09,China,importer,t,weight_ton,6738336.581999999,1545414.46,5192922.121999999,68646.476,0.22934658148841047,0.7706534185115895,14,0.1957777710608325,1.9381224847522756,0.7343995384271662,False,strict origin-split national customs; weight basis
2024-10,China,importer,t,weight_ton,6426935.154999999,1359947.14,5066988.015,63729.422,0.21160119204594652,0.7883988079540535,13,0.20294715979238057,1.9169177338496275,0.7473511039402161,False,strict origin-split national customs; weight basis
2024-11,China,importer,t,weight_ton,6107311.951,1891753.178,4215558.773,0.0,0.309752177910324,0.6902478220896759,9,0.24291634168362808,1.6545044061711354,0.7529974055619545,False,strict origin-split national customs; weight basis
2024-12,China,importer,t,weight_ton,7068843.956,2207166.051,4861677.905,65941.88,0.312238615640478,0.687761384359522,13,0.22307056727721342,1.8238741508885767,0.7110760863885505,False,strict origin-split national customs; weight basis
2025-01,China,importer,t,weight_ton,6040365.587,1811783.691,4228581.896,62972.902,0.2999460322234963,0.7000539677765036,14,0.20930905563369498,1.9041290737209566,0.7215186469626845,False,strict origin-split national customs; weight basis
2025-02,China,importer,t,weight_ton,4481649.796,1660298.355,2821351.441,0.0,0.3704658843450605,0.6295341156549396,9,0.24489808952388836,1.6049009118227704,0.7304218823951323,False,strict origin-split national customs; weight basis
2025-03,China,importer,t,weight_ton,4885744.347,1729186.415,3156557.932,62867.09,0.3539248663434006,0.6460751336565994,9,0.25472460671748104,1.5852688187557218,0.7214869317899241,False,strict origin-split national customs; weight basis
2025-04,China,importer,t,weight_ton,4598471.6959999995,1592943.86,3005527.835999999,0.0,0.3464072338176245,0.6535927661823755,9,0.27196387823818957,1.5217772625843449,0.6925906792965398,False,strict origin-split national customs; weight basis
2025-05,China,importer,t,weight_ton,4783963.049,1500036.0529999998,3283926.996,64967.022,0.31355510852316365,0.6864448914768363,12,0.23688263961295244,1.699912839846484,0.6840952516230386,False,strict origin-split national customs; weight basis
2025-06,China,importer,t,weight_ton,5239439.944000001,1636691.185,3602748.759000001,71667.353,0.3123790333495995,0.6876209666504005,13,0.22043514630680014,1.8301249508839963,0.7135130935665814,False,strict origin-split national customs; weight basis
2025-07,China,importer,t,weight_ton,5369122.056000001,1211393.348,4157728.7080000006,204509.737,0.22562224053861216,0.7743777594613878,14,0.2138788788721083,1.8718411527457608,0.7092840052166096,False,strict origin-split national customs; weight basis
2025-08,China,importer,t,weight_ton,6274209.919000001,1846015.12,4428194.799000001,311657.546,0.29422272187766113,0.7057772781223388,11,0.20543236743555635,1.860401708968281,0.7758477737007969,False,strict origin-split national customs; weight basis
2025-09,China,importer,t,weight_ton,5695118.665000001,1434909.252,4260209.413000001,130858.815,0.25195423245847326,0.7480457675415267,11,0.19972251536978125,1.8267988699944284,0.7618343014048873,False,strict origin-split national customs; weight basis
2025-10,China,importer,t,weight_ton,5268569.135999999,1510989.027,3757580.1089999992,134114.54,0.28679305291363655,0.7132069470863636,11,0.21066042627541293,1.8176927195008648,0.7580367416878874,False,strict origin-split national customs; weight basis
2025-11,China,importer,t,weight_ton,6147835.451,1891337.351,4256498.100000001,142125.0,0.30764280632988594,0.6923571936701141,12,0.18735444789549635,1.8870572402061858,0.7594076986220709,False,strict origin-split national customs; weight basis
2025-12,China,importer,t,weight_ton,7386118.991000001,2043574.163,5342544.828000002,202283.84,0.27667766596911025,0.7233223340308897,10,0.19555500024901262,1.8714067445677482,0.8127416225623013,False,strict origin-split national customs; weight basis
2026-01,China,importer,t,weight_ton,6662305.147,2045280.965,4617024.182,391148.152,0.3069929881432974,0.6930070118567027,14,0.18382537796439674,2.0192874317041953,0.7651548183678838,False,strict origin-split national customs; weight basis
2026-02,China,importer,t,weight_ton,3815411.722,1434215.517,2381196.205,0.0,0.37590058989707115,0.6240994101029289,8,0.2500763011127716,1.6430746106775906,0.7901518642117081,False,strict origin-split national customs; weight basis
2026-03,China,importer,t,weight_ton,3915428.876,982094.213,2933334.663,0.0,0.25082672782535814,0.7491732721746419,8,0.20237370336601948,1.7259156576666548,0.8299899867694323,True,strict origin-split national customs; weight basis
2026-04,China,importer,t,weight_ton,3506689.155,9571.093,3497118.062,67041.429,0.002729381640899962,0.9972706183591,13,0.2121389058475396,1.8969585168956273,0.7395695791721196,True,strict origin-split national customs; weight basis
2026-05,China,importer,t,weight_ton,4859419.404,56934.9,4802484.504,350688.812,0.011716399690286951,0.988283600309713,12,0.17498192194468035,2.0113218169984335,0.8094154430992525,True,strict origin-split national customs; weight basis
2014-01,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,3149.0,844.0,2305.0,0.0,0.2680215941568752,0.7319784058431248,10,0.20357826550712316,1.802628491201904,0.7828716066505713,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2014-02,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,2525.0,914.0,1611.0,0.0,0.36198019801980197,0.638019801980198,8,0.26254382903636897,1.488207474295498,0.7156765143266682,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2014-03,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,2754.0,813.0,1941.0,0.0,0.29520697167755994,0.7047930283224401,8,0.22387269009650715,1.6546242877743755,0.7957060848355083,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2014-04,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,2875.0,1004.0,1871.0,0.0,0.3492173913043478,0.6507826086956522,8,0.2601198336483932,1.5560310768147163,0.748292772663235,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2014-05,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,2552.0,1088.0,1464.0,0.0,0.4263322884012539,0.5736677115987461,8,0.30601974233743773,1.3942624171374174,0.6704984916340039,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2014-06,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,2268.0,920.0,1348.0,0.0,0.4056437389770723,0.5943562610229277,7,0.3028505640939502,1.3977861794352486,0.7183200005991212,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2014-07,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,3146.0,1156.0,1990.0,0.0,0.36745073108709475,0.6325492689129053,8,0.2503525198144629,1.5591533825294783,0.7497942843201771,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2014-08,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,2488.0,854.0,1634.0,0.0,0.3432475884244373,0.6567524115755627,10,0.22714851221554783,1.7306590247132931,0.7516156644890467,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2014-09,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,2040.0,533.0,1507.0,0.0,0.2612745098039216,0.7387254901960785,9,0.2277239523260285,1.6360967694566462,0.7446197290584423,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2014-10,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,2974.0,1239.0,1735.0,0.0,0.41661062542030936,0.5833893745796906,8,0.30348177819063127,1.392571129705272,0.6696851543036458,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2014-11,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,3206.0,1120.0,2086.0,86.0,0.34934497816593885,0.6506550218340611,11,0.21899849354512688,1.7637683683939485,0.7355485405897694,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2014-12,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,2893.0,1138.0,1755.0,77.0,0.39336329070169374,0.6066367092983063,10,0.253077233638678,1.6425923232055213,0.7133687819848006,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2015-01,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,2881.0,1321.0,1560.0,0.0,0.4585213467545991,0.5414786532454009,8,0.28895764792996187,1.5061263447895625,0.7242936695267077,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2015-02,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,3039.0,1232.0,1807.0,86.0,0.4053965120105298,0.5946034879894703,10,0.24208174070526178,1.6887149318134065,0.7333995763941885,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2015-03,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,3296.0,1306.0,1990.0,0.0,0.3962378640776699,0.6037621359223301,9,0.2408269953577152,1.6423811168745004,0.7474798588251833,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2015-04,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,3280.0,1253.0,2027.0,0.0,0.3820121951219512,0.6179878048780488,7,0.25740928019036285,1.5137966897835773,0.7779376095645961,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2015-05,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,2818.0,1020.0,1798.0,0.0,0.36195883605393897,0.638041163946061,8,0.26796382980545325,1.5511853094801518,0.7459624511622757,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2015-06,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,2565.0,956.0,1609.0,0.0,0.3727095516569201,0.6272904483430799,6,0.2579803852277434,1.471579696300679,0.8213042663224662,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2015-07,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,2590.0,882.0,1708.0,0.0,0.34054054054054056,0.6594594594594595,8,0.24963193750838536,1.588308010502094,0.7638146967185289,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2015-08,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,2502.0,867.0,1635.0,0.0,0.34652278177458035,0.6534772182254197,9,0.2501119807591177,1.5219523759921427,0.6926703768429827,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2015-09,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,2624.0,962.0,1662.0,0.0,0.3666158536585366,0.6333841463414634,8,0.2513867071311719,1.5458280836629337,0.7433861701224681,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2015-10,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,3030.0,1113.0,1917.0,0.0,0.3673267326732673,0.6326732673267327,7,0.25233103508370636,1.5062229116376473,0.7740454575299265,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2015-11,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,2728.0,1094.0,1634.0,0.0,0.4010263929618768,0.5989736070381232,7,0.3075016017234114,1.3299411102751908,0.6834545320198064,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2015-12,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,2923.0,1090.0,1833.0,0.0,0.37290455011974,0.62709544988026,8,0.2754471625407936,1.4680655653776862,0.7059903036234134,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2016-01,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,2918.0,1107.0,1811.0,0.0,0.37936943111720356,0.6206305688827964,9,0.27375050559477915,1.47534560215283,0.6714587199554488,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2016-02,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,2638.0,1070.0,1568.0,0.0,0.40561031084154664,0.5943896891584534,9,0.25067408684296294,1.5997375090410848,0.72807191651775,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2016-03,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,2732.0,898.0,1834.0,0.0,0.328696925329429,0.671303074670571,9,0.26046648474026185,1.5147318782958767,0.6893841867235277,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2016-04,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,2971.0,975.0,1996.0,0.0,0.32817233254796363,0.6718276674520364,10,0.21880591255693854,1.7280297826726305,0.7504737991791989,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2016-05,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,2546.0,998.0,1548.0,0.0,0.391987431264729,0.608012568735271,7,0.26094719687213247,1.5052373290254912,0.773538968259271,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2016-06,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,3822.0,1318.0,2504.0,0.0,0.3448456305599163,0.6551543694400838,9,0.21824253591465975,1.6502643314845251,0.7510676644101644,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2016-07,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,3082.0,1061.0,2021.0,0.0,0.34425697598961713,0.6557430240103829,9,0.23493218668107424,1.6617072579633168,0.756275564684366,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2016-08,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,2374.0,835.0,1539.0,0.0,0.35172704296545915,0.6482729570345409,9,0.23557934915530435,1.5950936211602518,0.7259583920611545,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2016-09,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,3023.0,1210.0,1813.0,0.0,0.4002646377770427,0.5997353622229573,9,0.27296417180489335,1.4950306456925015,0.6804177693592819,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2016-10,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,3188.0,1115.0,2073.0,0.0,0.3497490589711418,0.6502509410288582,8,0.23700486768921725,1.573987368928933,0.7569279238585463,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2016-11,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,3232.0,1066.0,2166.0,0.0,0.32982673267326734,0.6701732673267327,8,0.24089626629742183,1.5262040041043716,0.7339489827020854,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2016-12,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,3402.0,910.0,2492.0,0.0,0.2674897119341564,0.7325102880658436,10,0.20806915460387276,1.7313127381221887,0.7518995686152762,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2017-01,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,2852.9,997.9,1855.0,0.0,0.3497844298783694,0.6502155701216306,10,0.22236993104447086,1.7409349442579047,0.7560784396437533,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2017-02,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,3834.6,1273.6,2561.0,0.0,0.33213372972409116,0.6678662702759088,9,0.21371751714873535,1.738706856903287,0.7913195923792136,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2017-03,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,3847.1,1207.1,2640.0,0.0,0.31376881287203345,0.6862311871279665,11,0.2215996536760667,1.695721394692636,0.7071707484179283,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2017-04,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,3536.0,1619.0,1917.0,0.0,0.4578619909502262,0.5421380090497737,8,0.297702141899224,1.4678615149861833,0.7058921761274426,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2017-05,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,4109.2,1660.2,2449.0,0.0,0.404020247250073,0.595979752749927,8,0.2562137175028279,1.5497407505615919,0.7452677651662496,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2017-06,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,3908.8,1066.8,2842.0,0.0,0.2729226361031518,0.7270773638968481,8,0.21378013258159967,1.6857209713871932,0.8106604285809433,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2017-07,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,4296.4,1413.4,2882.9999999999995,0.0,0.32897309375290945,0.6710269062470905,12,0.2176671018121398,1.7489612143320676,0.7038337695628446,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2017-08,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,4504.7,2043.7,2461.0,0.0,0.45368171021377673,0.5463182897862233,11,0.2612988630124784,1.682787688535175,0.7017769740091038,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2017-09,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,3456.5,1154.5,2302.0,0.0,0.33400838998987414,0.6659916100101259,9,0.208858652816057,1.7374783362694735,0.7907604685434048,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2017-10,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,3325.6,983.6,2342.0,0.0,0.29576617753187395,0.704233822468126,11,0.1868154445472505,1.8568056036377272,0.7743480812949826,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2017-11,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,3605.8,1328.8,2277.0,0.0,0.3685173886516168,0.6314826113483831,9,0.23296342980567408,1.6519823890384076,0.7518495860997376,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2017-12,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,3487.0,1147.0,2340.0,0.0,0.3289360481789504,0.6710639518210496,9,0.21805692477832986,1.682967294376095,0.7659514242355787,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2018-01,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,3136.0,961.9,2174.1,0.0,0.3067283163265306,0.6932716836734694,10,0.25761704717760825,1.5512599304797938,0.6737036278049965,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2018-02,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,2900.3,835.8,2064.5,0.0,0.28817708512912454,0.7118229148708753,11,0.22093334674110218,1.6382354106202106,0.6831972310068285,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2018-03,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,3625.9,1333.3,2292.6000000000004,0.0,0.3677156016437298,0.6322843983562703,12,0.25309593676137343,1.6195632610177584,0.6517602024027467,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2018-04,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,3870.1000000000004,1374.9,2495.2000000000003,0.0,0.3552621379292525,0.6447378620707476,10,0.22607049984792663,1.6788640444807679,0.729121390383773,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2018-05,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,4742.9,1864.3,2878.5999999999995,0.0,0.3930717493516625,0.6069282506483374,10,0.24886754661967744,1.58168187426775,0.6869157101208767,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2018-06,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,3719.8,1304.1,2415.7000000000003,0.0,0.35058336469702667,0.6494166353029733,8,0.21913457939420414,1.6897616495677539,0.8126035840385843,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2018-07,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,3852.1,1641.1,2211.0,0.0,0.4260273616988136,0.5739726383011864,10,0.24538217561712775,1.689560494911657,0.7337667997818598,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2018-08,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,4133.4,1727.3,2406.0999999999995,0.0,0.41788842115449754,0.5821115788455025,11,0.23941142306038737,1.7471085041121706,0.7286008375475361,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2018-09,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,4261.7,1326.3,2935.3999999999996,0.0,0.3112138348546355,0.6887861651453645,12,0.21370564261186617,1.7455964367593804,0.7024796834554352,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2018-10,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,5498.1,1868.5,3629.6000000000004,0.0,0.33984467361452136,0.6601553263854787,11,0.19828930713040085,1.8556882955209337,0.7738821276190785,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2018-11,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,5945.7,1307.1,4638.6,0.0,0.21983954790857257,0.7801604520914275,12,0.19045438031605907,1.8410328710992079,0.7408861299704258,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2018-12,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,5764.4,1405.7,4358.7,0.0,0.2438588578169454,0.7561411421830546,13,0.16426361779025028,1.9944021351293926,0.777560043954708,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2019-01,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,35.0,0.0,35.0,0.0,0.0,1.0,2,0.5918367346938775,0.5982695885852573,0.8631205685666311,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2019-03,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,7824.204,2423.5,5400.704,0.0,0.30974396884334815,0.6902560311566518,9,0.19351712883001174,1.836338508913172,0.8357536720891027,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2019-04,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,392.655,0.0,392.655,0.0,0.0,1.0,1,1.0,-0.0,0.0,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2019-05,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,760.351,0.0,760.351,0.0,0.0,1.0,1,1.0,-0.0,0.0,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2019-06,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,295.238,0.0,295.238,0.0,0.0,1.0,1,1.0,-0.0,0.0,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2019-07,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,474.836,0.0,474.836,0.0,0.0,1.0,1,1.0,-0.0,0.0,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2019-08,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,291.164,0.0,291.164,0.0,0.0,1.0,1,1.0,-0.0,0.0,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2019-09,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,1156.844,0.0,1156.844,0.0,0.0,1.0,1,1.0,-0.0,0.0,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2019-10,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,170.658,0.0,170.658,0.0,0.0,1.0,1,1.0,-0.0,0.0,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2019-11,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,8349.729,1687.619,6662.11,0.0,0.20211661959328261,0.7978833804067175,10,0.16461453571231408,1.941226265900044,0.8430638554060438,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2021-01,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,4465.817,856.17,3609.647,0.0,0.1917163197685888,0.8082836802314112,16,0.17997596829398654,1.923837913511911,0.6938778543244511,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2021-02,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,4996.72,827.323,4169.397,0.0,0.16557321602971548,0.8344267839702845,11,0.16740385968127441,1.9277596643989188,0.8039382229354836,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2021-03,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,8474.595,1293.168,7181.427,0.0,0.15259348676839424,0.8474065132316058,15,0.16228196402260653,1.9777695933618618,0.7303297378153791,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2021-04,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,9294.71,1836.051,7458.659,0.0,0.1975372012682483,0.8024627987317517,15,0.17153874838095398,1.8953173858534695,0.699882662840612,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2021-05,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,8010.361999999999,1440.041,6570.320999999999,0.0,0.17977227496085696,0.820227725039143,14,0.1714727464729212,1.8844978906462724,0.7140799366116872,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2021-06,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,6550.9400000000005,1513.759,5037.1810000000005,0.0,0.23107508235459337,0.7689249176454066,15,0.1810536072943723,1.8580577954605615,0.6861238372554205,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2021-07,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,5312.183,1390.483,3921.7,0.0,0.2617535954616021,0.7382464045383978,15,0.18577237945420064,1.8479240770492174,0.6823817654108071,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2021-08,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,5443.361999999999,1215.925,4227.436999999999,0.0,0.22337757437407252,0.7766224256259274,15,0.18194092521384111,1.8835585065117433,0.6955404688381004,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2021-09,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,5366.8009999999995,1613.667,3753.1339999999996,0.0,0.3006757656935668,0.6993242343064332,16,0.1920933437184569,1.8899679871350106,0.681661860619644,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2021-10,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,7199.5470000000005,1542.572,5656.975,0.0,0.21425959161041658,0.7857404083895834,16,0.17276827128832295,1.9470681950698114,0.7022564073249604,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2021-11,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,7241.155000000001,1730.676,5510.479000000001,0.0,0.23900551776615744,0.7609944822338426,18,0.17912620112100022,1.9285600195180244,0.6672359755278605,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2021-12,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,8103.375999999999,1373.394,6729.981999999999,0.0,0.1694841754843907,0.8305158245156092,19,0.1848684587512484,1.8635825357327938,0.6329159982321546,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2022-01,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,10086.603,1201.579,8885.024,250.317,0.11912623110079777,0.8808737688992022,19,0.201656769871988,1.8553217633297814,0.6301104476802627,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
2022-02,EU27,aggregate_comparator,MIO_M3,volume_mio_m3,9208.318000000001,1013.757,8194.561000000002,9.424,0.11009144123823697,0.8899085587617631,14,0.22437427015671296,1.6885098977491961,0.6398155427700996,False,origin-split Eurostat aggregate comparator; EU27 is not a single importer
