model,league,panel,fold,horizon,origin,portname,vessel_class,mask_group,diagnostics,mae,rmse,mase,horizon_bias_mase,cumulative_bias,relative_cumulative_bias,n_days,native_nominal_coverage,native_empirical_coverage
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Oresund Strait,n_tanker,4,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,3.040528678894043,3.7153876886073007,0.8083527802596043,0.060410548338107266,6.816825866699219,0.01970180886329254,30,0.95,0.9
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Panama Canal,n_container,5,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,1.2857271989186605,1.9113657940830864,0.6174169153140652,-0.23700222735603654,-14.806212902069092,-0.06699643847090087,30,0.95,0.9666666666666667
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Panama Canal,n_dry_bulk,5,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,0.9716530799865722,1.2906831934246614,0.3716507528511178,-0.2131554297949857,-16.71836757659912,-0.32781112895292397,30,0.95,0.9666666666666667
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Panama Canal,n_general_cargo,5,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,0.9360078652699788,1.1342221995481763,0.5791941287106849,-0.42750421099481434,-20.72607183456421,-0.5314377393478003,30,0.95,1.0
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Panama Canal,n_roro,5,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,0.9802829464276631,1.1223109395003064,0.6551800482829325,0.03878026674576423,1.740695595741272,0.031083849923951284,30,0.95,1.0
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Panama Canal,n_tanker,5,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,1.3992034753163656,2.086957102751288,0.44316922165636863,-0.19294330853988909,-18.27520513534546,-0.0711097476083481,30,0.95,0.9333333333333333
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Strait of Hormuz,n_container,6,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,2.9243484497070313,3.635075183306067,0.6697923911638015,0.26307034789220307,34.45736503601074,0.08107615302590764,30,0.95,0.9666666666666667
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Strait of Hormuz,n_dry_bulk,6,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,3.1664297421773275,3.8924967090793086,0.6289880905499291,-0.13138858339440573,-19.8429536819458,-0.04509762200442227,30,0.95,1.0
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Strait of Hormuz,n_general_cargo,6,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,1.74305952390035,2.352315324283317,0.7851005769595127,0.32228146483000936,21.465623378753662,0.19338399440318615,30,0.95,0.9
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Strait of Hormuz,n_roro,6,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,0.8747575362523397,1.1128275767765705,0.5956620741688754,0.18290672237681732,8.0582115650177,0.12790812007964603,30,0.95,1.0
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Strait of Hormuz,n_tanker,6,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,9.334321975708008,11.540579561900575,0.7580257067514672,0.5841806333652775,215.80785751342773,0.1486280010423056,30,0.95,1.0
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Suez Canal,n_container,0,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,2.353329054514567,2.8607170734492313,0.6172885884103644,0.14782159050136115,16.906493186950684,0.06578402018268749,30,0.95,0.8
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Suez Canal,n_dry_bulk,0,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,3.7857821146647135,4.616640808153226,0.7075797911455232,0.5759687847862035,92.44861221313477,0.2135071875592027,30,0.95,0.9666666666666667
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Suez Canal,n_general_cargo,0,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,2.0505855560302733,2.4438194039470686,0.7141227129971338,0.3326516651589427,28.656028747558594,0.20039180942348667,30,0.95,0.9666666666666667
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Suez Canal,n_roro,0,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,0.7668686946233113,1.0497862811074417,0.4320519012787614,0.11858941565852675,6.314693450927734,0.27455188917077106,30,0.95,1.0
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Suez Canal,n_tanker,0,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,3.630284818013509,4.547673570159264,0.7205085786693478,0.4691082288822607,70.90810012817383,0.18181564135429187,30,0.95,1.0
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Sunda Strait,n_container,1,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,1.3638596932093303,1.7181399159632187,0.8110149223727846,-0.25619771696605514,-12.92520260810852,-0.11142416041472862,30,0.95,0.9666666666666667
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Sunda Strait,n_dry_bulk,1,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,1.691037368774414,2.6015260045170896,0.4767272447668582,-0.030844013373713144,-3.282278060913086,-0.009569323792749522,30,0.95,0.9666666666666667
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Sunda Strait,n_general_cargo,1,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,1.2575158516565959,1.5295796685426337,0.6893160613718082,0.2951609650160933,16.153820276260376,0.2019227534532547,30,0.95,1.0
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Sunda Strait,n_roro,1,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,0.7354054162899654,1.0995483055150632,1.1600407079886195,-1.0928829176969124,-20.78492620587349,-0.9447693729942496,30,0.95,1.0
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Sunda Strait,n_tanker,1,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,3.7926324526468913,4.361916352222811,1.1187992709455874,0.16582888138044397,16.864365577697754,0.047910129482095894,30,0.95,0.8666666666666667
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Taiwan Strait,n_container,2,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,9.726240793863932,12.149484330819778,0.8167951554734079,0.4125228966151437,147.36731719970703,0.06112290219813647,30,0.95,1.0
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Taiwan Strait,n_dry_bulk,2,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,8.72210922241211,11.291978464723265,0.7182088687205471,0.43232344079750834,157.50733947753906,0.09010717361415278,30,0.95,0.9333333333333333
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Taiwan Strait,n_general_cargo,2,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,5.447235234578451,6.692319036993276,0.6797984415648798,0.046839613984195234,11.259796142578125,0.014510046575487275,30,0.95,1.0
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Taiwan Strait,n_roro,2,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,1.8131446202596029,2.200187814646485,0.6803904517213487,0.0955778474643424,7.641044616699219,0.04961717283570921,30,0.95,0.9666666666666667
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Taiwan Strait,n_tanker,2,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,7.151726277669271,8.091354713675951,0.6587962461795451,0.07710116670956425,25.109725952148438,0.017498066865608668,30,0.95,1.0
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Torres Strait,n_container,3,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,1.0068288882573446,1.2275116892249773,0.8065128018881597,-0.2314625228828808,-8.668547630310059,-0.1667028390444242,30,0.95,0.9666666666666667
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Torres Strait,n_dry_bulk,3,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,1.2379512786865234,1.4786431749567046,0.5525979564023116,0.23168282808580706,15.570744514465332,0.14027697760779578,30,0.95,1.0
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Torres Strait,n_general_cargo,3,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,0.8433664540449778,1.1689468243351946,0.8953182160385371,0.1509501268300459,4.265732705593109,0.13760428082558415,30,0.95,0.9
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Torres Strait,n_roro,3,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,0.4309849113225937,0.7002433139388792,1.1773869281168339,-1.1656736053125358,-12.800916761159897,-0.9846859047046075,30,0.95,0.9666666666666667
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Torres Strait,n_tanker,3,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,1.2814266244570414,1.6841622974169266,0.840309635668131,-0.433699300047231,-19.841037392616272,-0.25767581029371783,30,0.95,0.9666666666666667
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Tsugaru Strait,n_container,4,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,2.983090813954671,4.000467095650037,0.7892136959730865,-0.37282426718260786,-42.27633094787598,-0.1493863284377243,30,0.95,0.9
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Tsugaru Strait,n_dry_bulk,4,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,3.3805782318115236,4.239830860118652,0.6953470451154992,-0.09089307825812223,-13.25688362121582,-0.03933793359411222,30,0.95,0.9666666666666667
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Tsugaru Strait,n_general_cargo,4,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,3.694339370727539,4.823597003965178,0.932944645250833,-0.40391588629864783,-47.98363018035889,-0.18038958714420633,30,0.95,0.9666666666666667
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Tsugaru Strait,n_roro,4,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,1.3253946959972382,1.7177011228732215,0.9356921207576215,-0.6565401088680279,-27.89939421415329,-0.42922144944851215,30,0.95,0.9666666666666667
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Tsugaru Strait,n_tanker,4,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,3.9722721735636393,4.828099254107349,0.769419105887747,-0.20716098723959187,-32.08523750305176,-0.08465761874156137,30,0.95,1.0
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Windward Passage,n_container,5,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,1.9952319780985515,2.458620943262001,0.8001756780369136,-0.24662391236161293,-18.44864559173584,-0.07719098573948051,30,0.95,0.9666666666666667
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Windward Passage,n_dry_bulk,5,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,0.9572068333625794,1.2358806334906687,0.6268073155968027,0.06323672986278932,2.8970927000045776,0.08520860882366404,30,0.95,0.6
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Windward Passage,n_general_cargo,5,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,1.025997567176819,1.2018314303039783,0.6099095789407009,-0.11285667331301215,-5.695467472076416,-0.08021785171938614,30,0.95,1.0
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Windward Passage,n_roro,5,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,0.934587828318278,1.1185525503258262,0.7051472812679642,-0.1023879341785204,-4.071086406707764,-0.08850187840669052,30,0.95,0.9666666666666667
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Windward Passage,n_tanker,5,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,1.3310392220815024,1.5577980493034627,0.8317303712362896,-0.4103569689920551,-19.70114016532898,-0.3030944640819843,30,0.95,0.9666666666666667
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Yucatan Channel,n_container,6,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,2.5495834668477375,3.1529854540419957,0.9868664804507196,-0.1544760745144878,-11.972733497619629,-0.03912658005758049,30,0.95,0.8333333333333334
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Yucatan Channel,n_dry_bulk,6,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,1.9947002569834391,2.449530352819262,0.6193344458456747,-0.02575612233839513,-2.4885945320129395,-0.011628946411275418,30,0.95,0.9666666666666667
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Yucatan Channel,n_general_cargo,6,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,1.712568187713623,2.0940376107123524,0.8356643922053244,0.19782568322631158,12.1624174118042,0.12669184803962708,30,0.95,0.9333333333333333
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Yucatan Channel,n_roro,6,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,0.5967923521995544,0.7126341906872494,0.6003737574773477,0.04049704382258733,1.2076640129089355,0.05250713099604067,30,0.95,0.6333333333333333
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,30,2024-01-26,Yucatan Channel,n_tanker,6,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,2.9995410283406576,4.0053379740316615,0.5949396209809802,-0.3332211743951429,-50.40060615539551,-0.07098676923295141,30,0.95,0.9666666666666667
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,130,2024-01-26,Bab el-Mandeb Strait,n_container,0,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,1.6350786502544696,2.0540339165472403,0.4176596524545286,-0.00289010734224385,-1.4708671569824219,-0.0024271735263736334,130,0.95,0.9615384615384616
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,130,2024-01-26,Bab el-Mandeb Strait,n_dry_bulk,0,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,9.402053539569561,10.336136355114798,2.0294260478715054,2.0184814093153927,1215.675308227539,0.8045501708984375,130,0.95,0.7692307692307693
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,130,2024-01-26,Bab el-Mandeb Strait,n_general_cargo,0,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,1.8390774103311391,2.3020862754826443,0.7353119567759369,0.3978510532045756,129.35768842697144,0.24407111023956873,130,0.95,0.9692307692307692
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,130,2024-01-26,Bab el-Mandeb Strait,n_roro,0,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,0.4346372769429134,0.633807003414135,0.22176843903783405,-0.11983407461538173,-30.531694650650024,-0.6106338930130005,130,0.95,1.0
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,130,2024-01-26,Bab el-Mandeb Strait,n_tanker,0,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,12.375341503436749,13.780003733555477,2.433109044923485,2.413521972918808,1595.843240737915,1.0342470776007227,130,0.95,1.0
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,130,2024-01-26,Balabac Strait,n_container,1,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,0.7819295782309312,0.9961233516734417,0.8628833885444867,-0.3657511658965512,-43.086836099624634,-0.3034284232367932,130,0.95,0.8692307692307693
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,130,2024-01-26,Balabac Strait,n_dry_bulk,1,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,1.8880946416121263,2.35189826488713,0.768914867299638,-0.1252085980302324,-39.968974590301514,-0.06354367979380209,130,0.95,0.9615384615384616
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,130,2024-01-26,Balabac Strait,n_general_cargo,1,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,1.165422797203064,1.4201677594702005,0.8477473917327218,-0.3582737378158187,-64.0288016796112,-0.2624131216377508,130,0.95,0.9846153846153847
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,130,2024-01-26,Balabac Strait,n_roro,1,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,0.007924586419875805,0.0876882241955379,0.10512904574281284,-0.09892434595728951,-0.969394214451313,-0.969394214451313,130,0.95,0.9923076923076923
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,130,2024-01-26,Balabac Strait,n_tanker,1,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,1.5317656113551212,1.8780553056753582,0.7342281745097072,-0.23802288507972338,-64.55402660369873,-0.12707485551909198,130,0.95,0.9538461538461539
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,130,2024-01-26,Bering Strait,n_container,2,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,0.0009220966639427038,0.0009369348966476308,0.010243049688616541,0.010243049688616541,0.1198725663125515,,130,0.95,1.0
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,130,2024-01-26,Bering Strait,n_dry_bulk,2,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,0.016368169624071855,0.12388146355267128,0.08157541834267162,-0.07157644882395461,-1.8670429438352585,-0.9335214719176292,130,0.95,0.9846153846153847
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,130,2024-01-26,Bering Strait,n_general_cargo,2,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,0.0020747686807925884,0.002102741881170522,0.006700303760738237,0.006700303760738237,0.2697199285030365,,130,0.95,1.0
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,130,2024-01-26,Bering Strait,n_roro,2,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,1.2639250892859238e-05,2.2889322404368082e-05,0.0005826694661608109,0.0005826694661608109,0.001643102616071701,,130,0.95,1.0
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,130,2024-01-26,Bering Strait,n_tanker,2,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,0.010359323483247024,0.08754012931896037,0.02721167023234688,-0.013104411201364189,-0.6485404372215271,-0.6485404372215271,130,0.95,0.9923076923076923
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,130,2024-01-26,Bohai Strait,n_container,3,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,4.381536615811862,5.5064569133921,0.7850324057090043,0.4497003494055589,326.29125785827637,0.12275818580070594,130,0.95,0.9692307692307692
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,130,2024-01-26,Bohai Strait,n_dry_bulk,3,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,10.455681375356821,14.332031664551488,0.6057646241095256,0.2634097933235648,591.0492935180664,0.047136876426993095,130,0.95,0.9769230769230769
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,130,2024-01-26,Bohai Strait,n_general_cargo,3,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,3.9716947188744176,5.1319923975577915,0.611744492282361,0.1553012133104223,131.07624530792236,0.05302437107925662,130,0.95,0.9846153846153847
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,130,2024-01-26,Bohai Strait,n_roro,3,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,1.049061001264132,1.3261479864689192,0.6876887615823175,-0.03860956488949407,-7.656795978546143,-0.032307156027620854,130,0.95,0.9846153846153847
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,130,2024-01-26,Bohai Strait,n_tanker,3,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,5.147338515061598,6.799108007493346,0.5881943497411902,-0.11256558724054695,-128.0592269897461,-0.026768233066418498,130,0.95,0.9769230769230769
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,130,2024-01-26,Bosporus Strait,n_container,4,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,2.2908966541290283,2.9185738657279185,0.7902007912858078,-0.3011635175344498,-113.50467538833618,-0.0993911343155308,130,0.95,0.9538461538461539
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,130,2024-01-26,Bosporus Strait,n_dry_bulk,4,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,5.102277579674354,6.447221240378532,0.8781594042299337,-0.40860946412503546,-308.6330986022949,-0.09590835879499532,130,0.95,0.9307692307692308
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,130,2024-01-26,Bosporus Strait,n_general_cargo,4,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,7.567117837759165,9.370982099126495,0.6422906924201566,-0.06388176141161302,-97.8405990600586,-0.01817584972321356,130,0.95,0.9923076923076923
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,130,2024-01-26,Bosporus Strait,n_roro,4,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,0.7023847540983787,0.8803438384816809,0.8675133868435434,-0.49398281850821696,-51.994102627038956,-0.5531287513514782,130,0.95,0.9846153846153847
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,130,2024-01-26,Bosporus Strait,n_tanker,4,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,3.9968836857722354,4.8833308527742085,0.7386503824978956,-0.2944970891174865,-207.16049575805664,-0.06194990901855761,130,0.95,0.9692307692307692
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,130,2024-01-26,Cape of Good Hope,n_container,5,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,4.27368536729079,5.403975969264527,1.6302597884328127,-0.5416087962081646,-184.57581329345703,-0.07807775520027793,130,0.95,0.9923076923076923
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,130,2024-01-26,Cape of Good Hope,n_dry_bulk,5,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,9.34273492372953,11.462272679454815,1.2900039834786412,-1.1737124765314437,-1105.0655727386475,-0.20265277328785025,130,0.95,0.7923076923076923
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,130,2024-01-26,Cape of Good Hope,n_general_cargo,5,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,2.1743170059644257,2.8081244359225543,1.2235094778756184,-0.8734218225331153,-201.78222918510437,-0.36357158411730517,130,0.95,0.9076923076923077
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,130,2024-01-26,Cape of Good Hope,n_roro,5,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,31.881414673878595,42.712506146920425,28.91752516410828,28.830171380895887,4132.063988208771,10.02928152477857,130,0.95,1.0
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,130,2024-01-26,Cape of Good Hope,n_tanker,5,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,28.641977941072906,35.61254524868288,7.4398939742693955,7.314238426437244,3660.570074081421,1.4366444560759108,130,0.95,1.0
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,130,2024-01-26,Dover Strait,n_container,6,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,4.989824764545148,6.476835138267665,0.8010827847659108,-0.015910953843677744,-12.883903503417969,-0.0029057066990117206,130,0.95,0.9461538461538461
chronos2_univariate,past_only_forecast,composition_28x5,fold_04,130,2024-01-26,Dover Strait,n_dry_bulk,6,model_revision=29ec3766d36d6f73f0696f85560a422f50e8498c;context_length=1851;native_interval=0.950;cross_learning=false,5.143404491131122,6.511328714899035,0.8954340900345344,-0.13551419424007805,-101.19177055358887,-0.031871423796405944,130,0.95,0.9384615384615385
